;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;log parameters;emptied;parameters full
a4531fb9d1ff97ceb529addd3bc8f6f7;GLO;SSP5-Base-2020;a4531fb9d1ff97ceb529addd3bc8f6f7;market for helium, crude stockpiling;helium, crude stockpiling;kilogram;12.784081800563381;0.002331617222947556;0.009060604664120411;2.0098162588420293e-08;1.2637010489331252e-08;4.806315279489988e-06;1.043811528941473;;;
0c00791660d0e10b94370406e5633772;RoW;SSP5-Base-2020;0c00791660d0e10b94370406e5633772;market for phosphorous chloride;phosphorous chloride;kilogram;1.9650336446254042;0.007281011137391212;0.0030479312493976608;2.126792270084351e-07;1.8510478323573258e-08;8.567920631907723e-06;0.2677126230594195;;;
f01964b5476417edfc6c8902498d4713;GLO;SSP5-Base-2020;f01964b5476417edfc6c8902498d4713;market for yarn, silk;yarn, silk;kilogram;249.21297245185744;0.13665866594159706;0.06864240053961254;5.195452629971624e-07;4.896142114601825e-07;0.00015819858376597004;2.0936450042596;;;
d17995da46f3d353a557d63e6764540c;GLO;SSP5-Base-2020;d17995da46f3d353a557d63e6764540c;market for fibre, cotton;fibre, cotton;kilogram;1.190349927815774;0.0018947913629706842;0.0067619112635215126;3.5564078589913845e-08;8.428579629255674e-08;2.464617945203734e-05;0.21597505120450966;;;
a00da55ec426b4f1743ae9908d383ca4;RoW;SSP5-Base-2020;a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;wood chips, wet, measured as dry mass;kilogram;0.08710224068193587;0.0001085898227055578;0.0003606227060289962;3.3963372572363233e-10;7.42759129723648e-09;1.0704262614878044e-07;0.006688489014123595;;;
1b44c6e4994b5dab5fafbd998b83b8e9;GLO;SSP5-Base-2020;1b44c6e4994b5dab5fafbd998b83b8e9;market for sodium silver thiosulfate;sodium silver thiosulfate;kilogram;37.50232261909113;0.13878605901206797;0.4982963408106922;5.552046782842069e-06;1.2992821158164811e-06;0.0013535553369693255;14.446748545074598;;;
47f5a3e2a490eade26145f7c54f69b28;GLO;SSP5-Base-2020;47f5a3e2a490eade26145f7c54f69b28;market for pointing device, optical mouse, with cable;pointing device, optical mouse, with cable;unit;5.243698374111524;0.029088844761319867;0.10428659641932936;2.688820707918638e-07;3.8262317150980586e-08;2.977811230046917e-05;0.38700068531372933;;;
e16c8d7f2c6b473ae8bebc5d652f307f;GLO;SSP5-Base-2020;e16c8d7f2c6b473ae8bebc5d652f307f;market for polydimethylsiloxane;polydimethylsiloxane;kilogram;4.972933694842777;0.007799146475064275;0.013989113313771258;3.640989740696649e-07;7.731407852207028e-08;3.732105982076316e-05;1.0590421083380952;;;
53a765a2aa42f94cfc5c92eb81a18291;GLO;SSP5-Base-2020;53a765a2aa42f94cfc5c92eb81a18291;market for skimmed milk, from cow milk;skimmed milk, from cow milk;kilogram;0.9560152185880366;0.0035182367347601417;0.0008521710265732374;1.0421649537503546e-08;5.186345048001428e-08;2.3513068869201455e-06;0.03782118581088342;;;
bd2032dac0eb286ae656cc8d7446818d;RoW;SSP5-Base-2020;bd2032dac0eb286ae656cc8d7446818d;market for rape oil, crude;rape oil, crude;kilogram;0.8718735252844713;0.0008408677251295638;0.002551431860278977;1.6280402987275084e-08;7.210069346072682e-08;8.270642079287559e-06;0.10203503427550553;;;
94f4e6f35af7a78eaaa5a5b7e9624dbc;GLO;SSP5-Base-2020;94f4e6f35af7a78eaaa5a5b7e9624dbc;market for tin dioxide;tin dioxide;kilogram;4.778121791235749;0.9448246215611522;0.013603467295030468;3.144119156476286e-07;7.718192208426386e-08;0.0001687578990735786;2.16023985613875;;;
c7afdd330b2c647e24d538c8ce4de860;RoW;SSP5-Base-2020;c7afdd330b2c647e24d538c8ce4de860;market for wood wool boards, cement bonded;wood wool boards, cement bonded;cubic meter;89.18598897318333;0.04124290772506761;0.08357141902465516;2.3731378979763635e-07;1.2853295155298568e-06;0.00046331541126787463;14.370996220330685;;;
4623053f3e0de0c418e23d853af8730b;GLO;SSP5-Base-2020;4623053f3e0de0c418e23d853af8730b;market for trout feed, 42% protein;trout feed, 42% protein;kilogram;0.6088866608765501;0.006951874676947169;0.001281635467319985;8.694722248652233e-09;1.5747320529273005e-08;2.8753073640129925e-06;0.05957918791621917;;;
683f869780ee789d92d3b2a737534a44;GLO;SSP5-Base-2020;683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kilogram;3.6217341068075566;0.01591745810304214;0.003817747016371041;1.5414921871202843e-07;2.5352649244478957e-08;4.5692971921211334e-05;0.3873001747837728;;;
7a7fb3150f108a6560bf657053d553b4;GLO;SSP5-Base-2020;7a7fb3150f108a6560bf657053d553b4;market for heat and power co-generation unit, 160kW electrical, components for heat only;heat and power co-generation unit, 160kW electrical, components for heat only;unit;11782.020556867392;154.4982395214787;29.161984324563427;0.00047709038595457754;9.065757753610932e-05;0.08266007050031446;2000.3293247074294;;;
806de3a20a6aad4f41b3df84b530bbb0;GLO;SSP5-Base-2020;806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kilogram;655.5824747186406;3.4733528258477184;1.8907010231252546;0.06107053432968304;1.0153188225884144e-05;0.01686250881415572;206.25747223982992;;;
ef57ea33889bf8b7d17b4a1f16464d83;GLO;SSP5-Base-2020;ef57ea33889bf8b7d17b4a1f16464d83;market for cocamide diethanolamine;cocamide diethanolamine;kilogram;3.328596280178691;0.0024527800714168844;0.0064106690684478315;6.855888517881996e-08;6.655635873842059e-08;1.2059646371072662e-05;0.33147141682283143;;;
9bb1afb4319dc8b8e27b49ca18b7a32a;RoW;SSP5-Base-2020;9bb1afb4319dc8b8e27b49ca18b7a32a;market for acetone cyanohydrin;acetone cyanohydrin;kilogram;0.41562741826780053;0.00014647229196969376;0.0271679938077767;8.901061508228466e-10;1.688402151298891e-08;7.487499518148371e-06;0.7221573683219694;;;
4347b9665d0aea69c7956fa09ac8db07;GLO;SSP5-Base-2020;4347b9665d0aea69c7956fa09ac8db07;market for nickel, class 1;nickel, class 1;kilogram;66.20735772473648;0.7878145716130902;0.049635901433640016;1.5681637899783742e-06;4.335812977336926e-07;0.000344845336744542;2.709326767555514;;;
c3b925989546c0cfacc4de7771eb9068;GLO;SSP5-Base-2020;c3b925989546c0cfacc4de7771eb9068;market for 2,4-dichlorophenol;2,4-dichlorophenol;kilogram;1.9282032771511322;0.012019214359368736;0.0078052523066934896;1.3942243090141536e-07;1.6575089015401894e-08;8.103595635970102e-06;0.5846420145837004;;;
e0c181c8d74e993f23ae20a524714cea;GLO;SSP5-Base-2020;e0c181c8d74e993f23ae20a524714cea;market for heat distribution equipment, hydronic radiant floor heating, 150m2;heat distribution equipment, hydronic radiant floor heating, 150m2;unit;24341.75743234196;10.847510141227406;6.39597162458588;3.330722160881196e-05;1.1097027051070596e-05;0.00612688378815916;214.34977918644756;;;
e542f5aaf1d9e3b8ed963dc8d891e640;RoW;SSP5-Base-2020;e542f5aaf1d9e3b8ed963dc8d891e640;market for ozone, liquid;ozone, liquid;kilogram;1.55606349394005;0.003289032328632708;0.0027960851148347986;4.104980570428818e-07;4.258855892741491e-08;1.9383831837272828e-05;0.35461722585826905;;;
9864ce2172e511f3ed194ce8a75b9022;GLO;SSP5-Base-2020;9864ce2172e511f3ed194ce8a75b9022;market for dioctyl adipate;dioctyl adipate;kilogram;1.2264121140895363;0.0018101045174574609;0.010034328060727965;6.189475227153024e-08;2.4158792715229788e-08;1.0920949341739064e-05;0.7514645997919427;;;
e071674a587f968dc60c241bb98bf662;GLO;SSP5-Base-2020;e071674a587f968dc60c241bb98bf662;market for polylactide, granulate;polylactide, granulate;kilogram;1.3676759355503583;0.010511359396767395;0.028800896970051396;8.873193797388424e-08;2.0036388279039516e-08;7.11475362316879e-06;0.248635329403823;;;
29f41cba579ca70c42aa6ef889cc5045;GLO;SSP5-Base-2020;29f41cba579ca70c42aa6ef889cc5045;market for bromopropane;bromopropane;kilogram;1.2336216901181765;0.005670052152446764;0.005894753077965565;8.525710798608439e-08;1.9651426998026617e-08;9.690706545162877e-06;0.6575842248254843;;;
1548660cbdd613eab4b00ddbd388c490;GLO;SSP5-Base-2020;1548660cbdd613eab4b00ddbd388c490;market for glass wool mat;glass wool mat;kilogram;1.2781715628985086;0.008167732581979451;0.010525024081852718;9.79927128706952e-08;1.2321360605741162e-08;6.76298172480886e-06;0.20682021689753458;;;
00a3f23c2a7974de40b339a016d4d2b6;RoW;SSP5-Base-2020;00a3f23c2a7974de40b339a016d4d2b6;market for concrete, 20MPa;concrete, 20MPa;cubic meter;299.85410994311394;0.22950979044415926;0.2873635250214997;1.5448206681486026e-06;1.0484929146932195e-06;0.00044222771508940024;13.319233355656962;;;
4bbe6a869981a0eacb114664f2dd5fa4;GLO;SSP5-Base-2020;4bbe6a869981a0eacb114664f2dd5fa4;market for stucco;stucco;kilogram;0.0781352099661756;5.3286418607354676e-05;0.00015169629498112944;1.3895815636309072e-09;4.981386599786444e-10;2.7602902131478297e-07;0.010695573485548367;;;
1570ed30478c327fe8781cb64d078c8c;GLO;SSP5-Base-2020;1570ed30478c327fe8781cb64d078c8c;market for manure, liquid, swine;manure, liquid, swine;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
c572d4d9e7d95c2bd55a74843df07c6b;GLO;SSP5-Base-2020;c572d4d9e7d95c2bd55a74843df07c6b;market for keyboard;keyboard;unit;36.92508517380621;0.11680103597758512;0.9845567672888341;1.101132475060872e-06;1.773478740634637e-07;0.00013796361206682055;2.173125606613614;;;
2cdaeccc8bbd89429024ab5cfc18719f;GLO;SSP5-Base-2020;2cdaeccc8bbd89429024ab5cfc18719f;market for prohexadione calcium;prohexadione calcium;kilogram;9.14310501694876;0.04020241370873696;0.023255491828886497;7.294682528754227e-07;1.2295602832678907e-07;5.0201454531780726e-05;1.889754564720849;;;
f364ceadba6747fc7a8a7d62adccda2a;GLO;SSP5-Base-2020;f364ceadba6747fc7a8a7d62adccda2a;market for sweet sorghum stem;sweet sorghum stem;kilogram;0.023812384466700434;2.2747784097734936e-05;5.501267329363087e-05;2.7483746688247503e-10;7.79573193083236e-10;9.065723566324135e-08;0.0020860936824187008;;;
6e8f7cd746c293986f6c596fd3cd50d1;GLO;SSP5-Base-2020;6e8f7cd746c293986f6c596fd3cd50d1;market for wind power plant, 2MW, offshore, moving parts;wind power plant, 2MW, offshore, moving parts;unit;589513.4877317697;1429.9078157245676;6569.8946380135;0.01843505788204398;0.004057025238264653;4.498136123558068;76913.49103193049;;;
19a480d38bf01436495ae2ed74d78fc9;GLO;SSP5-Base-2020;19a480d38bf01436495ae2ed74d78fc9;market for inductor, ring core choke type;inductor, ring core choke type;kilogram;12.839771076719023;0.5415370990168586;0.8811611485593241;2.107436381950287e-06;2.018654253015976e-07;0.00011166744993435179;2.878582065016652;;;
136faafd9398fb964e1055efc004ec9a;RoW;SSP5-Base-2020;136faafd9398fb964e1055efc004ec9a;market for sodium dithionite, anhydrous;sodium dithionite, anhydrous;kilogram;2.352190368207223;0.014162926511476586;0.017386136200623854;1.8249205918386062e-07;3.523570576318546e-08;2.9425661878470716e-05;0.30819278089463065;;;
6e29b568866854a3b9f372ece95047ae;GLO;SSP5-Base-2020;6e29b568866854a3b9f372ece95047ae;market for intermodal shipping container, 40-foot;intermodal shipping container, 40-foot;unit;14193.989757279462;214.24156015624803;355.77519020824514;0.0004648924842041812;8.664798451363682e-05;0.08644939173926913;1581.5265302509442;;;
b2acdb9d5e57f16a3a2e152d5a6ff213;GLO;SSP5-Base-2020;b2acdb9d5e57f16a3a2e152d5a6ff213;market for dairy;dairy;cubic meter;3376.0232607639255;1.2110011034919141;0.5946373689968115;7.682508581193444e-06;4.2241477637310645e-06;0.003141045864684282;30.127222933780256;;;
3f04052884c4fd0ef7386035c61cabaa;GLO;SSP5-Base-2020;3f04052884c4fd0ef7386035c61cabaa;market for polar fleece, energy use only;polar fleece, energy use only;kilogram;0.7644146314240184;0.0018292507622506996;0.0018336439033587162;3.732024081709065e-07;2.7562757219025067e-08;1.2740202250684364e-05;0.22812567183190793;;;
fc220c73a8fd0b18427b8906c0583178;GLO;SSP5-Base-2020;fc220c73a8fd0b18427b8906c0583178;market for hafnium sponge;hafnium sponge;kilogram;23.768045637489365;0.09392556808989849;0.023390999535250916;0.00037785867029133796;1.5391862512541896e-07;0.00011406044516210954;2.628510244820448;;;
467950d5933b8a5d975f2e292eb340f0;GLO;SSP5-Base-2020;467950d5933b8a5d975f2e292eb340f0;market for imidazole;imidazole;kilogram;1.6484375475674014;0.001974409180154478;0.0083632752311434;1.265086293674493e-07;2.1385791961907278e-08;9.89534053137165e-06;0.7456232408561905;;;
c7cf571e5175aa5d01e44a386009bcec;RoW;SSP5-Base-2020;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.051340973170112866;0.00018871779383621435;0.0019941152964832293;2.2742317771476513e-09;2.429553096867831e-09;1.0088159818551956e-06;0.491099970782564;;;
e41066820ea7f396130d0a4f061352eb;GLO;SSP5-Base-2020;e41066820ea7f396130d0a4f061352eb;market for coconut, dehusked;coconut, dehusked;kilogram;0.776355888970519;0.0005469600068412084;0.0011345921418876987;4.919788415256008e-09;1.8245135897397684e-08;2.6547415298914416e-06;0.034650820636676745;;;
501372eaeaf04ca581f92b441d15275a;GLO;SSP5-Base-2020;501372eaeaf04ca581f92b441d15275a;market for fuel cell, polymer electrolyte membrane, 2kW electrical, future;fuel cell, polymer electrolyte membrane, 2kW electrical, future;unit;1112.3873271514221;5.502183330969078;4.776689835592671;6.883991559677228e-05;1.525033108712486e-05;0.011869682372539513;187.48408313606862;;;
1a19e4ca2473d762a3b7b97455ca51a9;GLO;SSP5-Base-2020;1a19e4ca2473d762a3b7b97455ca51a9;market for computer, desktop, without screen;computer, desktop, without screen;unit;133.26538836133864;6.092466009692521;2.5277330644128293;9.186190233620169e-06;1.2812685701933408e-06;0.0010169971912760718;14.87124461448738;;;
b511a228ce0f67d5c28c65abe352bf4b;GLO;SSP5-Base-2020;b511a228ce0f67d5c28c65abe352bf4b;market for fluorescent whitening agent, DAS1, triazinylaminostilben type;fluorescent whitening agent, DAS1, triazinylaminostilben type;kilogram;2.2086961208004707;0.0006311373844346002;0.0006118187719163567;1.02338809694312e-08;6.422977645953261e-08;3.5329882190232046e-05;1.276901957098097;;;
618b557dec53b00ba78e0c2cc9e11c2b;GLO;SSP5-Base-2020;618b557dec53b00ba78e0c2cc9e11c2b;market for chlormequat chloride;chlormequat chloride;kilogram;1.2798282974286985;0.004696024185512491;0.00449759075152274;6.520785023096538e-08;1.1056230082965642e-08;5.489930149501057e-06;0.42304240209414934;;;
b009ea8d45ced845cb7472470e98fe0f;GLO;SSP5-Base-2020;b009ea8d45ced845cb7472470e98fe0f;market for furnace, pellet, 50kW;furnace, pellet, 50kW;unit;132407.22615948453;18.865011866150198;14.034871944515459;7.525815338274398e-05;3.160390655184883e-05;0.020445835367920488;477.97380517535714;;;
d053f1b0998eae92cd5e77983cb6d097;GLO;SSP5-Base-2020;d053f1b0998eae92cd5e77983cb6d097;market for fuel cell, solid oxide, 125kW electrical, future;fuel cell, solid oxide, 125kW electrical, future;unit;163281.5494253044;1258.8423027109739;1477.563494655562;0.07740018366209851;0.0006605508471550694;0.5727689995310707;399327.31791398866;;;
5cd8a353ecd01a0ab388a9cb195d8032;GLO;SSP5-Base-2020;5cd8a353ecd01a0ab388a9cb195d8032;market for petrol, 5% ethanol by volume from biomass;petrol, 5% ethanol by volume from biomass;kilogram;0.17431509504483247;0.0004214234653987274;0.003032437442748927;6.939510762880242e-09;5.663731607519242e-09;2.0082353445948373e-06;0.5364044808366268;;;
06472e4df0613445bb026542ae6e334f;GLO;SSP5-Base-2020;06472e4df0613445bb026542ae6e334f;market for supply air inlet, steel/SS, DN 75;supply air inlet, steel/SS, DN 75;unit;11.507774327408242;0.03854879694800961;0.03724659468416678;2.9967388559573584e-07;7.308639919602225e-08;6.586812057583896e-05;1.020144928555004;;;
b1149414246c4e3bf934774f5fc44ee6;GLO;SSP5-Base-2020;b1149414246c4e3bf934774f5fc44ee6;market for sodium bicarbonate;sodium bicarbonate;kilogram;2.304811608026845;0.0009250161970584988;0.0010581826363958;2.2539948274056397e-08;8.034028189311913e-09;4.425958475724693e-06;0.056921962400031056;;;
8c3f424f308fea51a15db8431bbd4d3a;GLO;SSP5-Base-2020;8c3f424f308fea51a15db8431bbd4d3a;market for carbon disulfide;carbon disulfide;kilogram;0.600584046044168;0.002213385659459552;0.015654122305559137;3.456077305154311e-08;2.203094726610397e-08;1.4367141169617952e-05;0.2776941830443387;;;
234bef98671292c886679c2bf2528f1f;GLO;SSP5-Base-2020;234bef98671292c886679c2bf2528f1f;market for zinc;zinc;kilogram;1.4095977176899077;0.007956103034839816;0.06437124638741498;2.1592447130929525e-07;1.8812273727164594e-08;3.1423621841591966e-05;0.23050517219777342;;;
911bd1f9214e55a3edf6844c7c81df19;GLO;SSP5-Base-2020;911bd1f9214e55a3edf6844c7c81df19;market for polyvinylfluoride;polyvinylfluoride;kilogram;3.551857314338691;0.006019232836083362;0.010404243966962611;4.3853337716141925e-07;6.240474523746869e-08;2.9318418597956187e-05;4.072303053245381;;;
896ecbd1462243e51bae91e2a6f2c060;GLO;SSP5-Base-2020;896ecbd1462243e51bae91e2a6f2c060;market for fatty alcohol sulfate;fatty alcohol sulfate;kilogram;1.625615670393234;0.004963914991842202;0.003931985090426286;3.7556611999964304e-08;2.5378311252819933e-08;7.3604286991602585e-06;0.3273817383973988;;;
bc973795e320b3f63d1387067919c8de;GLO;SSP5-Base-2020;bc973795e320b3f63d1387067919c8de;market for shale brick;shale brick;kilogram;0.2923622820390061;0.00024108788250329358;0.0004798895941109997;4.705824829379847e-09;1.1448350276776883e-09;1.2550240975452392e-06;0.02836820849426067;;;
7b1c78870de54bd3dd8e2c44e512eea2;RoW;SSP5-Base-2020;7b1c78870de54bd3dd8e2c44e512eea2;market for oxygen, liquid;oxygen, liquid;kilogram;0.14188407892565824;0.00025989334296878084;0.00038862347927638436;5.2114062426869823e-08;3.93042383996239e-09;2.0478237229044385e-06;0.04290956927933844;;True;
ca123ffe7d9bc9f7062bb5e36479ea85;GLO;SSP5-Base-2020;ca123ffe7d9bc9f7062bb5e36479ea85;market for folpet;folpet;kilogram;1.8546596341643014;0.006749477484023305;0.010372450389892207;1.0089641366479052e-07;2.265871187511636e-08;1.1971155783640844e-05;0.5579115278695451;;;
e6ba5991b1ecab06c9e5ebc33af41364;GLO;SSP5-Base-2020;e6ba5991b1ecab06c9e5ebc33af41364;market for cast iron;cast iron;kilogram;0.9927663499561428;0.0009052640850701669;0.0015974610990328354;2.376522368614198e-08;7.591545682728689e-09;1.983945376841998e-05;0.2262053563203008;;;
3b068c79e45729bbb6199825acd0cc98;RoW;SSP5-Base-2020;3b068c79e45729bbb6199825acd0cc98;market for flyash brick;flyash brick;kilogram;0.7973978742562939;0.005985475718295946;0.013027783457364456;1.1996965112017439e-08;3.4441701438763664e-09;4.190812052261506e-06;0.08601081132249075;;;
efd4c0ffb98fbe1b6b8f48ae48197727;GLO;SSP5-Base-2020;efd4c0ffb98fbe1b6b8f48ae48197727;market for electron gun, for cathode ray tube display;electron gun, for cathode ray tube display;kilogram;24.19372789836609;0.025511687401632947;0.015876648154055546;1.8286466896393626e-07;4.250950327528645e-08;4.8963288486601576e-05;0.5825788631050777;;;
