;activity type;database;location;name;reference product;unit;code;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources
2a50dedb7279fa6099f6e8db81749868;market activity;ecoinvent-3.9.1-cutoff;GLO;market for grass seed, Swiss integrated production, at farm;grass seed, Swiss integrated production, at farm;kilogram;2a50dedb7279fa6099f6e8db81749868;1.219198633345523;0.0010864090103164458;0.002605179310283434;4.8045797495554955e-08;5.5427244424125334e-08;3.970028438551444e-06;0.1388695176498078
df342d3687489ba30c1af5cde5fad2f0;market activity;ecoinvent-3.9.1-cutoff;GLO;market for palm date, conditioned and dried;palm date, conditioned and dried;kilogram;df342d3687489ba30c1af5cde5fad2f0;0.8547302412660759;0.005500757577293543;0.0021105613166887854;2.2202156496768134e-08;1.769564614954908e-08;4.2292998965994e-06;0.07353265142299886
a551bec6813032b341f4d9cbb1419a19;market activity;ecoinvent-3.9.1-cutoff;GLO;market for pea seed, for sowing;pea seed, for sowing;kilogram;a551bec6813032b341f4d9cbb1419a19;0.4235052536005472;0.00039699394371715585;0.0009000416728597293;8.574775250719658e-09;2.936537926055784e-08;1.3054655542162816e-06;0.03794110865745456
5483cf3c9cfd9444271c324162c0fa2c;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cement, CEM IV/A;cement, CEM IV/A;kilogram;5483cf3c9cfd9444271c324162c0fa2c;0.13413855627903787;0.00011701631219583042;0.0002746622424312804;2.9266234174908013e-09;2.7517674442396225e-09;1.1540245623226834e-06;0.02291364683248801
6ce33874b5dcc67c29909b77cf75e4ff;market activity;ecoinvent-3.9.1-cutoff;RoW;market for nitrobenzene;nitrobenzene;kilogram;6ce33874b5dcc67c29909b77cf75e4ff;0.967673753135956;0.0014102299991771501;0.0067712071130799495;2.47974388179946e-08;1.467796327569535e-08;8.15043560524283e-06;0.4557135714253905
930388798b1408267a58d2fa79cd6e33;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium cumenesulphonate;sodium cumenesulphonate;kilogram;930388798b1408267a58d2fa79cd6e33;1.0193324094612568;0.002914185454184218;0.0061883375115439525;5.9184952789620175e-08;1.1113096080779212e-08;6.368409652556484e-06;0.4333749565469431
de9d213ce13f4f537837dea3b4f9faf7;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cathode, LFP, for Li-ion battery;cathode, LFP, for Li-ion battery;kilogram;de9d213ce13f4f537837dea3b4f9faf7;20.15141159261345;0.08443419713545801;0.011181699061066771;1.8817560495832148e-07;8.07856425049531e-08;3.749975187158375e-05;3.1732845641635867
f85abba69e8f922cdb3fa44a849c9b91;market activity;ecoinvent-3.9.1-cutoff;GLO;market for trinexapac-ethyl;trinexapac-ethyl;kilogram;f85abba69e8f922cdb3fa44a849c9b91;9.388401182096246;0.049870718541262266;1.9724592037972122;5.598004560607717e-07;8.726549778844853e-08;4.288118965532756e-05;2.1169926650481505
4dd0bf5ba6e2c346c9bc8504919a78af;market activity;ecoinvent-3.9.1-cutoff;GLO;market for mini CHP plant, components for electricity only;mini CHP plant, components for electricity only;unit;4dd0bf5ba6e2c346c9bc8504919a78af;289.62312716702473;5.463059824485012;1.421529926015018;2.2225478504253668e-05;5.180791135731662e-06;0.003710311900918658;78.6377942189026
85e0369591f9007f1380c2d4a944fe6f;market activity;ecoinvent-3.9.1-cutoff;RoW;market for phosgene, liquid;phosgene, liquid;kilogram;85e0369591f9007f1380c2d4a944fe6f;0.9637327604929541;0.00598251088568085;0.0021483845460949407;9.526993051415085e-08;1.0239645293955671e-08;6.161343510310099e-06;0.23177079546986507
a1cc01029de3e1ed6a4d79673374cb29;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tallow, unrefined;tallow, unrefined;kilogram;a1cc01029de3e1ed6a4d79673374cb29;0.11183390659369596;3.2592231296613294e-05;8.819290815943022e-05;3.02197620055997e-10;2.0047872234838328e-10;9.052638362161996e-08;0.0050518434666426675
29c306102280b9bf885699654fdfb2f8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for diode, glass-, for surface-mounting;diode, glass-, for surface-mounting;kilogram;29c306102280b9bf885699654fdfb2f8;38.0486628524055;1.4485691603365725;0.561525692515046;1.4721265691607919e-05;1.287919701414266e-06;0.0007767055271324073;16.64638414146861
ae64b2926d090b95aa8cc762c98e7c27;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fish canning, small fish;fish canning, small fish;kilogram;ae64b2926d090b95aa8cc762c98e7c27;1.4002076994724901;0.10360966137958907;0.0029822760662293296;6.676508519289207e-08;3.323875187993007e-08;1.3627770680756564e-05;0.147168402978822
6f5d59dbe4e4d5d7ad8b4bf19963cf56;market activity;ecoinvent-3.9.1-cutoff;RoW;market for petrol, unleaded;petrol, unleaded;kilogram;6f5d59dbe4e4d5d7ad8b4bf19963cf56;0.14848661387059128;0.00046583083367744325;0.006103785647403161;5.335518052337299e-09;4.384448509633823e-09;2.0490870751144225e-06;0.5493320852035561
f6fb46049966e320371657e358732f71;market activity;ecoinvent-3.9.1-cutoff;RoW;market for structural timber;structural timber;cubic meter;f6fb46049966e320371657e358732f71;201.01990368727206;0.23482475498451338;0.694498151215543;3.4174715975684143e-06;1.610893096591884e-05;0.0006722774381100695;15.070250988656548
0c68daf6455c3e7750a7d48e87f17f7a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram;0c68daf6455c3e7750a7d48e87f17f7a;69.87408776786944;1.096480411276016;0.15645040618857986;7.574258419471596e-07;3.2500962939300296e-07;0.00013058375271133912;7.615587810449193
37933bff8a6a74f80722bc511cc8e7ea;market activity;ecoinvent-3.9.1-cutoff;GLO;market for isopropylamine;isopropylamine;kilogram;37933bff8a6a74f80722bc511cc8e7ea;1.160972860473866;0.0015292132268743188;0.009247097118636128;6.006240382341665e-08;1.7624609887532185e-08;8.322843727433213e-06;0.73215260763244
67630121f211c6ebf74e065e1fda9b78;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sugarcane;sugarcane;kilogram;67630121f211c6ebf74e065e1fda9b78;0.03808498641469778;3.916830896503626e-05;8.059496090492655e-05;4.072481024232467e-10;1.4741428401421068e-09;2.537625962650093e-07;0.0031731099012454163
6d673652ae29f74dc59fb0fc229bf6db;market activity;ecoinvent-3.9.1-cutoff;GLO;market for copper, anode;copper, anode;kilogram;6d673652ae29f74dc59fb0fc229bf6db;8.46027554762843;0.0540505319634986;0.009356159787444971;2.7285077083942966e-07;2.685507187258059e-07;0.0002713560016362775;0.8906615504865537
0ec07589c535fa6a72e9ba6025345669;market activity;ecoinvent-3.9.1-cutoff;GLO;market for butane-1,4-diol;butane-1,4-diol;kilogram;0ec07589c535fa6a72e9ba6025345669;1.2545956634332627;0.002898200096779445;0.004461702046157423;2.0030729378494485e-07;2.1392523568643302e-08;1.1314974321134034e-05;0.49224558785942085
6a75c2e5815af212589613fca0468c2b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawlog and veneer log, meranti, measured as solid wood under bark;sawlog and veneer log, meranti, measured as solid wood under bark;cubic meter;6a75c2e5815af212589613fca0468c2b;2.7371500007090317;0.025398921764943433;0.2616549110708218;1.0808090731448112e-07;9.030750485731917e-05;0.003481463349310196;4.5183825131252515
245eaef2fb637e428e0425deb295ec37;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ceramic tile;ceramic tile;kilogram;245eaef2fb637e428e0425deb295ec37;1.5320334855058002;0.003191560863545645;0.03986961429141871;2.1311449366088512e-08;3.964612083214079e-09;7.721063602435846e-06;0.0788183196924785
bc3a8b04784e8094dafa9f0bb9131e44;market activity;ecoinvent-3.9.1-cutoff;GLO;market for nuclear power plant, pressure water reactor, 650MW;nuclear power plant, pressure water reactor, 650MW;unit;bc3a8b04784e8094dafa9f0bb9131e44;2213164965.2450933;2455611.349782306;587012.9389941755;28.1831427706913;4.394405111069002;3278.102442870917;43787537.11426986
b511a228ce0f67d5c28c65abe352bf4b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fluorescent whitening agent, DAS1, triazinylaminostilben type;fluorescent whitening agent, DAS1, triazinylaminostilben type;kilogram;b511a228ce0f67d5c28c65abe352bf4b;2.2020836285754735;0.0007657012087636503;0.0005788131207649845;1.2219103206228102e-08;6.429400853757861e-08;3.541262998942415e-05;1.277687816645847
e34c9e0152274d60bb9c70d2dcf84914;market activity;ecoinvent-3.9.1-cutoff;GLO;market for toner module, laser printer, colour;toner module, laser printer, colour;unit;e34c9e0152274d60bb9c70d2dcf84914;3.9666020649795763;0.021840766156549583;0.056669032138981834;6.564052251648204e-07;6.542786495583955e-08;3.8406906657066174e-05;1.1017823068082582
f25b4ed397e8a0de8630025f4c4ae927;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cyclohexane;cyclohexane;kilogram;f25b4ed397e8a0de8630025f4c4ae927;0.5432414115335509;0.0010795128835865502;0.008580992043814191;1.535512889511995e-08;1.0537553368658078e-08;5.2953728287427414e-06;0.6067573359028431
abf8828ae5c4d00dbc4c36e7c19f0d41;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fuel cell, stack solid oxide, 125kW electrical, future;fuel cell, stack solid oxide, 125kW electrical, future;unit;abf8828ae5c4d00dbc4c36e7c19f0d41;15913.024653744766;828.5239549238994;1222.9453946838762;0.07517774273559802;0.0001831254370158792;0.13148447757686976;391799.8756758846
2f298d6798217ca204f60bdc1efe8ea1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium hydroxide, without water, in 50% solution state;sodium hydroxide, without water, in 50% solution state;kilogram;2f298d6798217ca204f60bdc1efe8ea1;0.8435705628125875;0.009797682668495209;0.0009750112297908469;8.440029028647681e-08;6.089554503384929e-09;3.671846473267393e-06;0.10493390057407304
fe539a2b99e86794b4736fd837bb8ca2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for methallylchloride;methallylchloride;kilogram;fe539a2b99e86794b4736fd837bb8ca2;1.2201802639620127;0.010854839744518782;0.007030668427507878;1.2212836549618888e-07;1.3583275464564191e-08;7.4781227592139145e-06;0.5314284366501921
5994c6fa51edf6fb6bb405614dee10fa;market activity;ecoinvent-3.9.1-cutoff;GLO;market for paclobutrazol;paclobutrazol;kilogram;5994c6fa51edf6fb6bb405614dee10fa;7.204598235368498;0.03701789368597963;0.018496548552265884;6.971778865614929e-07;7.908505292490574e-08;4.461440919391495e-05;1.6580747248969145
ab298b395d3d84631a1281f502cc8389;market activity;ecoinvent-3.9.1-cutoff;GLO;market for heat pump, brine-water, 10kW;heat pump, brine-water, 10kW;unit;ab298b395d3d84631a1281f502cc8389;438.43488362079495;3.99544333819743;0.8383005386352183;1.971825006119724e-05;9.926730672896266e-06;0.00767970478760123;75.91939128896135
e203e6bdebf2a265ce7184eee85e3756;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, board, hardwood, raw, dried (u=20%);sawnwood, board, hardwood, raw, dried (u=20%);cubic meter;e203e6bdebf2a265ce7184eee85e3756;125.31428010714512;0.1729237987204344;0.30433364502487625;1.168098989164176e-06;7.210915236694954e-06;0.00018627897103956056;8.374541803022662
b3f293a2369ba1887e88d28c2acc3137;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sunflower silage;sunflower silage;kilogram;b3f293a2369ba1887e88d28c2acc3137;0.08400622375811101;0.00045996853145694524;0.0006816016828166419;1.5309706139180055e-09;9.31110365711297e-09;1.3155836148154448e-06;0.018013858705540665
e1dbb445694edaab0389d52f76952924;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dodecanol;dodecanol;kilogram;e1dbb445694edaab0389d52f76952924;2.9411108077070596;0.0028188811072858387;0.006631453702631197;5.0153506472865786e-08;6.398652170556054e-08;1.2190084350093225e-05;0.36997047494076013
5bc7a9db28fc5744a0eb1f65377be520;market activity;ecoinvent-3.9.1-cutoff;GLO;market for lime, from liquid packaging board production;lime, from liquid packaging board production;kilogram;5bc7a9db28fc5744a0eb1f65377be520;0.04298029349745893;8.658837261252444e-06;2.294530856140158e-05;7.176754403798181e-11;3.9112865200483415e-09;6.044294002219092e-07;0.015515643813865308
2178b3c770ae64ad3140a2e5fb1405ba;market activity;ecoinvent-3.9.1-cutoff;GLO;market for wood preservative, organic, indoor use, occasionally wet;wood preservative, organic, indoor use, occasionally wet;kilogram;2178b3c770ae64ad3140a2e5fb1405ba;0.757538831778507;0.0018277542220798404;0.01614075847123033;2.399525699449164e-08;5.552196038621414e-09;2.8123773201080965e-06;0.5664434836022859
e65a3686891b65600a2b2d2c4969537b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for blower and heat exchange unit, KWLC 1200;blower and heat exchange unit, KWLC 1200;unit;e65a3686891b65600a2b2d2c4969537b;887.9882738715019;3.7918296926164636;4.594109726468789;2.786045476907603e-05;7.486875928880598e-06;0.005676225642592992;89.32530108022627
aa15592df343a631cf04260bc4baca76;market activity;ecoinvent-3.9.1-cutoff;GLO;market for expanded vermiculite;expanded vermiculite;kilogram;aa15592df343a631cf04260bc4baca76;0.1306970692959678;0.00025324205385119167;0.0006511057455726874;2.997405692246895e-09;2.8044430925081876e-09;1.4011348971856568e-06;0.04107432068740285
648459a50e7c729b01b1912756c47c95;market activity;ecoinvent-3.9.1-cutoff;GLO;market for converter, for electric passenger car;converter, for electric passenger car;kilogram;648459a50e7c729b01b1912756c47c95;9.882399456486187;0.1350413034932728;0.46885799945523643;1.4333743347716345e-06;2.534254043227151e-07;0.0002037722185845323;2.2279443766057407
fbed425482ee773fb5e2910f71d8141e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dimethyl sulfide;dimethyl sulfide;kilogram;fbed425482ee773fb5e2910f71d8141e;0.8529996202090901;0.0015884936516195047;0.0035456339975821053;4.813236718513656e-08;1.025433014999614e-08;6.005166051812262e-06;0.39173797958158035
6eda1c55d42490a13d4ef702a552aad9;market activity;ecoinvent-3.9.1-cutoff;RoW;market for concrete, 35MPa;concrete, 35MPa;cubic meter;6eda1c55d42490a13d4ef702a552aad9;308.094155858651;0.2437124040010526;0.30359379660165087;2.128127693113839e-06;1.4526618094193041e-06;0.0006228968074937923;18.066753580904667
4778fac49b5bffdcf80ad5650fe9b050;market activity;ecoinvent-3.9.1-cutoff;GLO;market for packaging glass, green;packaging glass, green;kilogram;4778fac49b5bffdcf80ad5650fe9b050;0.9468301933290184;0.005830777053541363;0.0012869083036874786;2.1376953858029217e-08;5.813430195691716e-09;2.8019834535706826e-06;0.11542810882392403
397e1c85828439aa5eeee106a3451b9d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for fibreboard, soft;fibreboard, soft;cubic meter;397e1c85828439aa5eeee106a3451b9d;92.20600118154994;0.38386820474471084;0.3731863906752884;3.5748867524587997e-06;2.5078160233004936e-06;0.000556206796577905;12.844409386422889
2cdaeccc8bbd89429024ab5cfc18719f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for prohexadione calcium;prohexadione calcium;kilogram;2cdaeccc8bbd89429024ab5cfc18719f;9.18037486276943;0.04273643105137216;0.024283497967541208;8.948049824263512e-07;1.289546627951765e-07;5.8782457489623584e-05;1.9726196750044067
b1875b079ceb15327508caeac71c900e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for silencer, steel, DN 125;silencer, steel, DN 125;unit;b1875b079ceb15327508caeac71c900e;40.59826998994352;0.19756661942807932;0.12511323814790018;1.0123408158574027e-06;2.3427668209497837e-07;0.00018549324733757247;3.378517771483941
0890915c95f79fa6a7f1c6a7843c30cb;market activity;ecoinvent-3.9.1-cutoff;RoW;market for formic acid;formic acid;kilogram;0890915c95f79fa6a7f1c6a7843c30cb;0.8524680887733418;0.0016906437702434646;0.003727645297797129;9.028814008536218e-08;1.6723072062861075e-08;9.184482251200762e-06;0.40576894925157814
f421ef9e73c59455a421dffb9b367b51;market activity;ecoinvent-3.9.1-cutoff;GLO;market for wax, lost-wax casting;wax, lost-wax casting;kilogram;f421ef9e73c59455a421dffb9b367b51;0.3394759759216739;0.000328289324890615;0.00037940784806207825;5.622764247137613e-09;3.929767342878575e-09;2.013506069732212e-06;0.5233201652505458
cb83827bac85512b36c595a45f6ec799;market activity;ecoinvent-3.9.1-cutoff;GLO;market for pendimethalin;pendimethalin;kilogram;cb83827bac85512b36c595a45f6ec799;1.5290078860775504;0.0020759609891713117;0.007909421872160056;8.248231110393002e-08;2.0140028593388454e-08;9.40586089857241e-06;0.6482234934984997
3a6ef130f69301451623f07c681afe8c;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, softwood, raw, dried (u=10%);sawnwood, softwood, raw, dried (u=10%);cubic meter;3a6ef130f69301451623f07c681afe8c;36.65465397954728;0.09401150065689687;0.2805313841561006;1.7149292439890384e-06;7.663624891158723e-06;0.000316916156792231;4.936257245716656
006c2ca14e7a359ccf9f07c87830293a;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cement plaster;cement plaster;cubic meter;006c2ca14e7a359ccf9f07c87830293a;76.4360746130794;0.09215904668859878;0.1466497408763835;1.1950777253111222e-06;8.488309125321314e-07;0.0003423433057843003;8.3059500096061
ca26b2e809ed0e943cbdc7f1b5c389b7;market activity;ecoinvent-3.9.1-cutoff;RoW;market for liquid packaging board;liquid packaging board;kilogram;ca26b2e809ed0e943cbdc7f1b5c389b7;0.0;0.0;0.0;0.0;2.027268398075917e-08;3.4473020456503465e-06;0.08050478009611542
1fbc88cded34f545b4ba4774e678480a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for zucchini;zucchini;kilogram;1fbc88cded34f545b4ba4774e678480a;0.8911561936422099;0.0003136584911056846;0.0013085011316740591;2.380782780884988e-09;2.836496790307746e-09;8.555580984626391e-07;0.0307539119079041
3b91748385324727cd119199cb5e2c75;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fraction 8 from naphtha separation;fraction 8 from naphtha separation;kilogram;3b91748385324727cd119199cb5e2c75;0.5607127118051174;0.0008604599984008044;0.005945077480905392;1.45529829287629e-08;6.248084846522722e-09;2.807728560348725e-06;0.6386910415933341
36f82a3bf8b75b019a64306fc3d7781d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for phosphorus pentachloride;phosphorus pentachloride;kilogram;36f82a3bf8b75b019a64306fc3d7781d;1.9627235966427334;0.00815934368022608;0.002800323494903289;2.359827685333327e-07;1.646991750091285e-08;9.156347769450665e-06;0.2532483622374725
bf7a81cddb04bda89159e2deefb64a97;market activity;ecoinvent-3.9.1-cutoff;RoW;market for folding boxboard carton;folding boxboard carton;kilogram;bf7a81cddb04bda89159e2deefb64a97;1.4881078845423303;0.0019399290682104195;0.0021180637380686946;8.070507941424507e-08;2.2569282247066612e-08;7.767414249926393e-06;0.20270062418375387
ba4b47e0d1f15aff29e8b9ab1e1bb5ba;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sodium silicate, solid;sodium silicate, solid;kilogram;ba4b47e0d1f15aff29e8b9ab1e1bb5ba;0.7720302123239162;0.0005391329009236062;0.0006574966369327333;9.853729297582154e-09;4.479911649391969e-09;2.3015103288265764e-06;0.04252259519693601
