<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full
b182d7385374ed36d16aaf78c177e2ab;GLO;SSP5-Base-2040;b182d7385374ed36d16aaf78c177e2ab;market for bitumen seal, V60;bitumen seal, V60;kilogram;0.4570495638216414;0.0006690685162238377;0.004022330754390888;1.0003296198579885e-08;3.745324624771574e-09;1.7928671117853616e-06;0.372234590111165;;;
146f3dac85b63444bf2c37c4d2f26f11;GLO;SSP5-Base-2040;146f3dac85b63444bf2c37c4d2f26f11;market for plug, inlet and outlet, for printer cable;plug, inlet and outlet, for printer cable;unit;1.960639303451914;0.006923853844150389;0.004067115325660161;6.284248334326213e-09;3.6813068702648015e-09;2.8097237715986883e-06;0.07338059331976521;;;
572be380fbe7ed12f0fc130f8e00fafc;GLO;SSP5-Base-2040;572be380fbe7ed12f0fc130f8e00fafc;market for barley grain;barley grain;kilogram;0.26621883328188406;0.00035370471264953795;0.0008943902673189208;1.954848558352657e-09;1.8748959296770958e-08;1.6433522791283412e-06;0.03271985802218438;;;
ee5ef4d0712864b328e6fd186cca64fc;RoW;SSP5-Base-2040;ee5ef4d0712864b328e6fd186cca64fc;market for concrete, normal strength;concrete, normal strength;cubic meter;369.59669777016825;0.3484456310995085;0.34806399223305984;9.00060608732294e-07;1.2059587576480018e-06;0.0005041910894406923;15.200569274172329;;;
a6f3597a3c9245b47db59643f4def5e5;GLO;SSP5-Base-2040;a6f3597a3c9245b47db59643f4def5e5;market for silicon tetrahydride;silicon tetrahydride;kilogram;106.86765019198782;0.22532432188263563;0.3076281720200743;1.2938705039358256e-05;2.5165270987561885e-06;0.0014930275042222432;37.02630418534433;;;
c9987e7e2a4e4e4a61e9ad6b871f73b5;GLO;SSP5-Base-2040;c9987e7e2a4e4e4a61e9ad6b871f73b5;market for ethyl acetate;ethyl acetate;kilogram;1.1940945173335682;0.022448846900138788;0.006063755040585532;2.3763573976224536e-08;1.3207972032715328e-08;6.1503535030595625e-06;0.5532325548157693;;;
19a480d38bf01436495ae2ed74d78fc9;GLO;SSP5-Base-2040;19a480d38bf01436495ae2ed74d78fc9;market for inductor, ring core choke type;inductor, ring core choke type;kilogram;11.865742282616791;0.5400034071063908;0.8805864900072329;7.012173645951553e-07;1.618111525202628e-07;9.019736339242478e-05;2.749932361929022;;;
adf0a07677cab677862a2247e802e82e;RoW;SSP5-Base-2040;adf0a07677cab677862a2247e802e82e;market for sawnwood, beam, hardwood, raw, dried (u=10%);sawnwood, beam, hardwood, raw, dried (u=10%);cubic meter;144.6256386004486;0.21127520264791802;0.3520807767743051;1.0299465832026604e-06;8.310778467527453e-06;0.0004883870519400057;8.498610124134153;;;
89da54eb733d475b6ff6e7b0b0ee4739;GLO;SSP5-Base-2040;89da54eb733d475b6ff6e7b0b0ee4739;market for brass removed by turning, average, conventional;brass removed by turning, average, conventional;kilogram;14.376919015779201;0.20606589084678134;0.4612920500595655;1.3760346646805885e-07;1.6657078010195784e-07;0.00016789019880649822;0.7257960104970284;;;
3d183a4bd12bfa5db466fa7eda38540c;GLO;SSP5-Base-2040;3d183a4bd12bfa5db466fa7eda38540c;market for iron(III) chloride, without water, in a 12% iron solution state;iron(III) chloride, without water, in a 12% iron solution state;kilogram;0.7225540390045817;0.0021192671965786203;0.0006189086591080822;9.995731809654402e-09;2.164170882231318e-09;1.2977906758133927e-06;0.033675952820926586;;;
7ff5561957830c3f8b5494ae89e24e5f;GLO;SSP5-Base-2040;7ff5561957830c3f8b5494ae89e24e5f;market for anode, paste, for aluminium electrolysis;anode, paste, for aluminium electrolysis;kilogram;0.1465641118509422;0.00024261063857031347;0.005232313267653484;2.880350364986065e-09;3.2759813138853686e-09;1.4742795857595503e-06;0.43487887479093956;;;
5cd8a353ecd01a0ab388a9cb195d8032;GLO;SSP5-Base-2040;5cd8a353ecd01a0ab388a9cb195d8032;market for petrol, 5% ethanol by volume from biomass;petrol, 5% ethanol by volume from biomass;kilogram;0.4188382523327163;0.0010650836287771815;0.002826023015560366;2.8985093449615403e-09;1.9699046381507254e-08;3.5635448251800107e-06;0.4088086973540306;;;
f02db7dc2aa90b15c39e38e5b2871a63;RoW;SSP5-Base-2040;f02db7dc2aa90b15c39e38e5b2871a63;market for limestone, crushed, washed;limestone, crushed, washed;kilogram;0.013464388097204488;9.683477458101278e-06;2.82708075728771e-05;2.5771676849129214e-11;4.6514958111163454e-11;2.3744241538343302e-08;0.0007242520149709898;;;
e976f8f2414467f3be5d33f22a3dc54f;GLO;SSP5-Base-2040;e976f8f2414467f3be5d33f22a3dc54f;market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;unit;8402.296301577157;38.853507173436206;15.788466506573169;0.00018013468159761638;0.00012736367232281842;0.1133798695362787;1202.7908020119794;;;
7035335c07fed782ca83685ec31a7f59;GLO;SSP5-Base-2040;7035335c07fed782ca83685ec31a7f59;market for blower and heat exchange unit, decentralized, 180-250 m3/h;blower and heat exchange unit, decentralized, 180-250 m3/h;unit;222.92647535931496;0.5844747669427314;1.379055200703628;3.12058634711409e-06;1.4810452891593245e-06;0.0011125302502123155;26.135012902923556;;;
6c804b1147c03ae59add195c6c33fe73;GLO;SSP5-Base-2040;6c804b1147c03ae59add195c6c33fe73;market for monochloropentafluoroethane;monochloropentafluoroethane;kilogram;22.914453711131912;0.04762441920297365;0.014582246282986143;1.6087193847375667e-07;3.838088911112144e-08;2.3530339640114834e-05;6.040290864806249;;;
60b72cd59889a73c2936c468c8627fbf;GLO;SSP5-Base-2040;60b72cd59889a73c2936c468c8627fbf;market for gypsum fibreboard;gypsum fibreboard;kilogram;0.1649180402671675;0.00019738469763988672;0.00025235339434133186;2.005689682652631e-09;1.414249932059523e-09;6.942128650800525e-07;0.016352549265233766;;;
8001feec0386a8799bb82f8536668b1d;GLO;SSP5-Base-2040;8001feec0386a8799bb82f8536668b1d;market for pinto bean seed, for sowing;pinto bean seed, for sowing;kilogram;0.6481135323378455;0.0010008805449455921;0.0036624742675292134;4.6038313320735744e-09;4.025618566839307e-08;7.39177239557175e-05;0.1121704626178465;;;
92b3b3bc9c64e3e9f81b561a84b2b1e8;GLO;SSP5-Base-2040;92b3b3bc9c64e3e9f81b561a84b2b1e8;market for refrigeration machine, carbon dioxide, liquid as refrigerant;refrigeration machine, carbon dioxide, liquid as refrigerant;unit;2180.0439569970176;22.59000786204098;39.90351184447566;4.749427242794251e-05;1.9785089640696956e-05;0.017097007966541036;246.15646668856184;;;
1bc863a377c63072694d33d69f9fd94f;GLO;SSP5-Base-2040;1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kilogram;1.870177236225293;0.5507572551141138;0.006674982968308287;6.870085124108117e-08;3.016978128006691e-08;9.079604426622136e-05;1.1416891662241153;;;
fdc3aa0957da0e3ac1ddc7ecd32be77b;RoW;SSP5-Base-2040;fdc3aa0957da0e3ac1ddc7ecd32be77b;market for ammonium sulfate;ammonium sulfate;kilogram;1.1015249292208256;0.006899449338425937;0.008733922309996006;1.4008707158836461e-08;8.547437464727278e-09;7.67058336003594e-06;0.09741558473862215;;;
94f4e6f35af7a78eaaa5a5b7e9624dbc;GLO;SSP5-Base-2040;94f4e6f35af7a78eaaa5a5b7e9624dbc;market for tin dioxide;tin dioxide;kilogram;4.649851197040292;0.9448414730251082;0.013616832106445006;1.2774679108220094e-07;7.188681080616563e-08;0.00016587220862287246;2.1405172521585913;;;
2429dcff71766f45fcd5a85d6c700c9b;RoW;SSP5-Base-2040;2429dcff71766f45fcd5a85d6c700c9b;market for cocoons;cocoons;kilogram;115.87831919451088;0.018391887799729275;0.03159620673011115;8.275446114418078e-08;2.000624957958868e-07;6.481964290022788e-05;0.9318451152923548;;;
35f4b28d81e76ffc3b979a6bdd80d34c;GLO;SSP5-Base-2040;35f4b28d81e76ffc3b979a6bdd80d34c;market for silica sand;silica sand;kilogram;0.054202092038526925;3.362484175995229e-05;8.271194086476404e-05;1.3435507689358695e-10;2.59029471269839e-10;1.0957402489886561e-07;0.0030926704863583118;;;
17f3dca162e131f8e5e48c4dbbab59d8;RoW;SSP5-Base-2040;17f3dca162e131f8e5e48c4dbbab59d8;market for ethoxylated alcohol (AE3);ethoxylated alcohol (AE3);kilogram;1.266719241926448;0.0014626625001606347;0.007018266767497047;1.3322578706948409e-08;1.3065389180126124e-08;5.496879484464678e-06;0.6044238823482557;;;
c5dc217b84ab63fc2eff05a2fe605a9d;GLO;SSP5-Base-2040;c5dc217b84ab63fc2eff05a2fe605a9d;market for intermodal shipping container, 20-foot;intermodal shipping container, 20-foot;unit;8532.36681234354;133.60107544670348;212.2873778894779;9.829931083789531e-05;4.517918551578293e-05;0.04919620716586155;923.1974073712294;;;
76b946a1f4a9477cad37a8977445d47d;RoW;SSP5-Base-2040;76b946a1f4a9477cad37a8977445d47d;market for sawnwood, board, softwood, raw, dried (u=20%);sawnwood, board, softwood, raw, dried (u=20%);cubic meter;104.73764007574047;0.1111586257919043;0.3585124706409357;5.800925637126969e-07;9.631629079373788e-06;0.00022420736354717503;6.631877081136024;;;
3fef6f14b2705f886a04763532941215;RoW;SSP5-Base-2040;3fef6f14b2705f886a04763532941215;market for isobutanol;isobutanol;kilogram;0.8389393822621471;0.0018396103161414652;0.007091308460330557;2.5409366427124977e-08;1.6536003412078506e-08;7.63406575352333e-06;0.6179554609204438;;;
6d0895d094602bf7a3f0d4107dfff38e;GLO;SSP5-Base-2040;6d0895d094602bf7a3f0d4107dfff38e;market for 3-methyl-1-butyl acetate;3-methyl-1-butyl acetate;kilogram;1.2949630020238327;0.002081269678254084;0.008330600367268216;4.5496626732259024e-08;2.2815410956368127e-08;1.0503267027101552e-05;0.7676677866349361;;;
f1a65e37d64e0d15c6275f566334e6d2;RoW;SSP5-Base-2040;f1a65e37d64e0d15c6275f566334e6d2;market for aluminium scrap, new;aluminium scrap, new;kilogram;0.12510713893192146;6.879882681731743e-05;0.00012657875114821762;1.806411236570798e-10;2.107163521360465e-10;9.632600679624715e-08;0.004807466908363415;;;
fbbc45c575d6004d4ef2227855b434dd;GLO;SSP5-Base-2040;fbbc45c575d6004d4ef2227855b434dd;market for light emitting diode;light emitting diode;kilogram;29.212910628349498;1.440183234399318;0.5412565375042344;4.11752028139545e-06;9.040973554655697e-07;0.00045692007058145554;14.119143016482639;;;
13705a7a97897a11dd78a92c87903fc8;GLO;SSP5-Base-2040;13705a7a97897a11dd78a92c87903fc8;market for 1-pentanol;1-pentanol;kilogram;0.6969775250765922;0.0014996868430468997;0.008421882389702729;3.8706434702123876e-08;2.093602131778785e-08;9.500535728851847e-06;0.7298886011416743;;;
5b3cd1ed6a23c57209658541ffd2c82d;GLO;SSP5-Base-2040;5b3cd1ed6a23c57209658541ffd2c82d;market for tetraethyl orthosilicate;tetraethyl orthosilicate;kilogram;1.1454650475078383;0.03810944086141821;0.005877290381852288;6.499668612439436e-07;1.1660720789865963e-08;5.646396610761555e-06;0.46122057699333163;;;
b88e4f34323ee4209c0aaf466d71c075;GLO;SSP5-Base-2040;b88e4f34323ee4209c0aaf466d71c075;market for furnace, pellets, 25kW;furnace, pellets, 25kW;unit;1890.9391931839339;13.158385083310124;4.932739645303986;1.9484283369704717e-05;1.0033827040983482e-05;0.00999621727793615;190.5687913479747;;;
b5c8cbce9067e4448eb973ab7912a6f8;RoW;SSP5-Base-2040;b5c8cbce9067e4448eb973ab7912a6f8;market for sawnwood, lath, hardwood, raw, dried (u=10%);sawnwood, lath, hardwood, raw, dried (u=10%);cubic meter;143.96522748397751;0.20961141181759615;0.3498504880458526;9.549480585668861e-07;8.165074366340594e-06;0.0004320846226686567;8.366643966347485;;;
0f9dc9d51dc64358635aa88e7fc29016;GLO;SSP5-Base-2040;0f9dc9d51dc64358635aa88e7fc29016;market for rice, basmati;rice, basmati;kilogram;0.49985176960791644;0.0014129450979188493;0.004039929379273198;1.207128851542313e-08;2.690623931660465e-08;7.054318709716054e-05;0.08091133095323227;;;
d3ebe1c2d716e0131d5cc8d2b5b63f04;RoW;SSP5-Base-2040;d3ebe1c2d716e0131d5cc8d2b5b63f04;market for sulfur hexafluoride, liquid;sulfur hexafluoride, liquid;kilogram;2.9425639805766375;0.005990349204863427;0.009593110900898684;1.7566327440251547e-07;4.037031738701851e-07;0.0001423957073932717;5.239684591711129;;;
153c7eafa83a83f8d01d8b3a725afd09;GLO;SSP5-Base-2040;153c7eafa83a83f8d01d8b3a725afd09;market for small pelagic fish, fresh;small pelagic fish, fresh;kilogram;0.6774315249397763;0.0007683184844812818;0.010029720245576277;1.7233042551793312e-09;1.618816789102449e-08;7.944366016143415e-06;0.22987225940770306;;;
ed0e31e286da2179a138ffe2d6ba7eab;GLO;SSP5-Base-2040;ed0e31e286da2179a138ffe2d6ba7eab;market for pyrochlore concentrate;pyrochlore concentrate;kilogram;3.299931265332747;0.010972066109559087;0.003244882773680487;1.6071069675914806e-08;2.8894744697982332e-08;8.304055644433504e-05;1.2839313823683414;;;
86195da4fafcdfd13d423ada96fefb6c;GLO;SSP5-Base-2040;86195da4fafcdfd13d423ada96fefb6c;market for barley grain, feed;barley grain, feed;kilogram;0.3648624280413202;0.0005380048808030164;0.0010474640792085624;2.730113036057051e-09;1.9123651418462957e-08;1.8259115854350562e-06;0.03929382873310449;;;
3345ab0b61b4f9bebe73ca0b2d17f77d;GLO;SSP5-Base-2040;3345ab0b61b4f9bebe73ca0b2d17f77d;market for aircraft, dedicated freight, medium haul;aircraft, dedicated freight, medium haul;unit;1651698.1192363421;7469.63202666609;75141.85831350954;0.05360524466287439;0.03371964637469208;17.190884625477267;2819179.142508919;;;
303ceb4a91057559fed5cb1c3bf29149;GLO;SSP5-Base-2040;303ceb4a91057559fed5cb1c3bf29149;market for potentiometer, unspecified;potentiometer, unspecified;kilogram;7.535507236647465;0.10565107397531631;0.025954598985671387;5.614315461318877e-07;1.2206120456728057e-07;6.734874298618541e-05;1.9371500476640353;;;
6cde05b97e9c5ab46039a9c19bae6a11;RoW;SSP5-Base-2040;6cde05b97e9c5ab46039a9c19bae6a11;market for epoxy resin, liquid;epoxy resin, liquid;kilogram;2.5718016677780895;0.009966078675954526;0.02991063508386736;5.13018032617979e-08;1.9296517025280342e-08;9.15009117915012e-06;0.7733713224224412;;;
00682bfd5f7a185c1b9f3aa290bf2fc0;GLO;SSP5-Base-2040;00682bfd5f7a185c1b9f3aa290bf2fc0;market for dichlobenil;dichlobenil;kilogram;13.042944230806276;0.03637755783799369;0.014192735799567523;1.7767225362538893e-07;5.366818036148712e-08;3.093722732870027e-05;1.0857621231098726;;;
de9d213ce13f4f537837dea3b4f9faf7;RoW;SSP5-Base-2040;de9d213ce13f4f537837dea3b4f9faf7;market for cathode, LFP, for Li-ion battery;cathode, LFP, for Li-ion battery;kilogram;20.183725335996456;0.0836580450674475;0.011011476312081606;6.642474203726847e-08;7.754143658471894e-08;3.4283092994374906e-05;3.2025840449508944;;;
a34f57fd2a52e6626cf5db9c6118f877;GLO;SSP5-Base-2040;a34f57fd2a52e6626cf5db9c6118f877;market for barge;barge;unit;476321.74184390955;4101.258604840352;1031.7776665991896;0.005820195766087161;0.004949166692647588;4.648788047972198;91081.41223880023;;;
54f538c893808698cb3a89ae67c76c87;GLO;SSP5-Base-2040;54f538c893808698cb3a89ae67c76c87;market for capacitor, film type, for through-hole mounting;capacitor, film type, for through-hole mounting;kilogram;16.77154313144238;0.5498343115994222;0.897768559101481;7.827324426172347e-07;2.3011923466614655e-07;0.00015700198992653951;3.025383705000506;;;
b2891a096d2f1aec6defd2d7a6d8adcb;RoW;SSP5-Base-2040;b2891a096d2f1aec6defd2d7a6d8adcb;market for heavy fuel oil;heavy fuel oil;kilogram;0.12058075711494504;0.0002954446726985033;0.004223053652623583;1.414591676975678e-09;2.8674210888323648e-09;1.2368063374831476e-06;0.48803736021499233;;;
4772963a051cef17d7ca63c64215cdf3;GLO;SSP5-Base-2040;4772963a051cef17d7ca63c64215cdf3;market for potassium chloride sludge;potassium chloride sludge;kilogram;0.0031277010279710136;1.5587995560805023e-06;2.4534234346168977e-06;3.827252999859452e-12;3.996761698698538e-12;1.7760824772244536e-09;9.768470062107066e-05;;;
9082c20b7eeaacb75874d7aa9f274259;GLO;SSP5-Base-2040;9082c20b7eeaacb75874d7aa9f274259;market for dinitrogen tetroxide;dinitrogen tetroxide;kilogram;0.6953504373391053;0.0008748278510846309;0.0013706393925622977;1.2913529652056079e-08;2.865893091994419e-08;1.1053657348685514e-05;0.1581338567484299;;;
9b766978b5b04e886ae15900efb7e69c;GLO;SSP5-Base-2040;9b766978b5b04e886ae15900efb7e69c;market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;battery, Li-ion, LiMn2O4, rechargeable, prismatic;kilogram;5.29540103100817;0.026434010139760888;0.02529505703054615;1.192722096047828e-07;3.978228073841624e-08;2.6904008216813174e-05;1.1843899528159707;;;
2178b3c770ae64ad3140a2e5fb1405ba;GLO;SSP5-Base-2040;2178b3c770ae64ad3140a2e5fb1405ba;market for wood preservative, organic, indoor use, occasionally wet;wood preservative, organic, indoor use, occasionally wet;kilogram;0.7767646883353266;0.0017116251923155659;0.01617230611114348;7.934313142199306e-09;5.070888314254336e-09;2.4104370234512437e-06;0.5609703397585769;;;
423eb5c3ced64894a487b4cdc0ab901d;World;SSP5-Base-2040;423eb5c3ced64894a487b4cdc0ab901d;market for cement, unspecified;cement, unspecified;kilogram;0.2129970173057702;0.0002589647548803997;0.0003864338357415973;1.6526661080287073e-09;2.935337635959975e-09;1.1953493753762904e-06;0.02542957135705022;;;
38cb185f1f795655d17d83c508ff85b8;GLO;SSP5-Base-2040;38cb185f1f795655d17d83c508ff85b8;market for fish canning, large fish;fish canning, large fish;kilogram;3.6161078295332434;0.5081823881263458;0.008171659927590405;5.341888424710828e-08;7.884691805075252e-08;3.01241266439786e-05;0.31582904002830825;;;
39005c9bb3043a49b53c1c137a70c44c;GLO;SSP5-Base-2040;39005c9bb3043a49b53c1c137a70c44c;market for grass, organic;grass, organic;kilogram;0.13302779083133615;0.000125371847020629;0.00041015026245804626;3.4390444108888417e-10;8.039435699310596e-09;8.407949723598929e-07;0.00983913194108749;;;
48c366d0b580d8cd8ae7ae2d54fc27c7;RoW;SSP5-Base-2040;48c366d0b580d8cd8ae7ae2d54fc27c7;market for soybean meal;soybean meal;kilogram;0.4640353651886833;0.0003912419426355039;0.0007584362686340917;1.9041413512561362e-09;3.428567393958554e-08;3.5727737265017282e-06;0.03224424195647422;;;
d44327e98356daba6cef26f5780d61c4;GLO;SSP5-Base-2040;d44327e98356daba6cef26f5780d61c4;market for iron ore, crude ore, 46% Fe;iron ore, crude ore, 46% Fe;kilogram;0.007348686806411627;1.1622139626731335e-05;3.921965497513773e-05;4.463727777690933e-11;7.084824226183273e-11;1.2075961005634695e-07;0.007521389525380239;;;
cadcc417e09bdec6949ffd16eb0e5c2c;GLO;SSP5-Base-2040;cadcc417e09bdec6949ffd16eb0e5c2c;market for silky fibre;silky fibre;kilogram;1.223707133315235;0.007745548505398636;0.0035479890328138732;3.214825336850201e-08;2.3432425720817558e-08;9.019573652643752e-06;0.2689994478059947;;;
6f9e8e79e0025011427a5d3b01e0c80a;GLO;SSP5-Base-2040;6f9e8e79e0025011427a5d3b01e0c80a;market for krypton, gaseous;krypton, gaseous;kilogram;14.899748580934862;0.03662338436736627;0.04117896044862089;3.545741190618181e-06;4.193595767522412e-07;0.00018219475508961906;4.713478303533703;;;
