CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;fa1b2806142b952f77d3e53b96f23cce;SSP5-Base-2030;BR;cement;market for cement, CP II-Z;cement, CP II-Z;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";;2011:Manufacture of basic chemicals;d34b7bc0119db70d13607362a806a1e3;SSP5-Base-2030;US;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;de2748c463984edab5a336bd22188f34;SSP5-Base-2030;World;cement;market for cement mortar;cement mortar;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;72fbe0255cfc41498fe0c06e5c136ce3;SSP5-Base-2030;OAS;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;315a6026a60617877a2bb7948e34a831;SSP5-Base-2030;GLO;uranium;market for uranium, enriched 3.0%, in fuel element for light water reactor;uranium, enriched 3.0%, in fuel element for light water reactor;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d62874b76c894c6dbcce403c1786bfe5;SSP5-Base-2030;OAS;cement;market for cement, unspecified;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;f7f78bc47b134f5a93970a9248f2407e;SSP5-Base-2030;SSA;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;natural gas/production;0620:Extraction of natural gas;c54d38f7558de3092720c7cce5fe1cb4;SSP5-Base-2030;GLO;natural gas;market for natural gas, unprocessed, at extraction;natural gas, unprocessed, at extraction;cubic meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;1ece0a70129c2d589b1969fa9d4d09bf;SSP5-Base-2030;RER;aluminium;market for aluminium sulfate, powder;aluminium sulfate, powder;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4ac725d7b2b947dcb2bba60e941f3f5c;SSP5-Base-2030;CHA;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;36bc79d22354492fbf80ee0041640cd8;SSP5-Base-2030;EUR;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;37ed4cf62879b492697eb9ed155b4552;SSP5-Base-2030;GLO;cobalt;market for cobalt acetate;cobalt acetate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;47e7bfed5b5845b6b8820ba1e9d1cf7c;SSP5-Base-2030;EUR;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";;2011:Manufacture of basic chemicals;5fd096dcbb65a89cf50578fddef0b39b;SSP5-Base-2030;GLO;lithium;market for lithium chloride;lithium chloride;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;ff07af9c5c546b9696665be9f30fc05b;SSP5-Base-2030;GLO;titanium;market for titanium, triple-melt;titanium, triple-melt;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a8d4c8956a8f43c0bd2cacbbc276c4e9;SSP5-Base-2030;NEU;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;aa86bbf84b4e46169a35fbbeb2640875;SSP5-Base-2030;NEU;cement;market for cement, unspecified;cement, unspecified;kilogram
"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon";hard coal/fuels;1910:Manufacture of coke oven products;402b722aa4a63d94ac64b2ea9e9e1054;SSP5-Base-2030;GLO;coke;market for coke;coke;megajoule
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;9de7460cb9de4971a4bee1ad96e16d2d;SSP5-Base-2030;OAS;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";0d1314bce8d049b4b5fbfa31bbf91e42;SSP5-Base-2030;MEA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;21c6d82ffea94f93a6407f7aeb104d21;SSP5-Base-2030;CHA;cement;market for cement mortar;cement mortar;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";510f6e017731c9d64259a7e2bc0b5f7c;SSP5-Base-2030;IR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;028fc71b84772ce4215cca40ef4507f6;SSP5-Base-2030;GLO;uranium;market for uranium enrichment diffusion facility;uranium enrichment diffusion facility;unit
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";987ab6e22610dd0b21058aecfb826fbd;SSP5-Base-2030;CH;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;77c604725f9a4340be4fdfab38cffcdf;SSP5-Base-2030;USA;cement;market for cement mortar;cement mortar;kilogram
373: Refractory products and structural non-refractory clay products;chemicals/inorganics;2391:Manufacture of refractory products;ecddc793de057b056c38a2a378711ece;SSP5-Base-2030;GLO;silicon;market for silicon carbide;silicon carbide;kilogram
39: Wastes or scraps;;3821:Treatment and disposal of non-hazardous waste;ae720df420fbf1940e768a41a05f620b;SSP5-Base-2030;CH;coal(brown);market for lignite ash;lignite ash;kilogram
39368: Waste and scrap of antimony and chromium;;3822:Treatment and disposal of hazardous waste;ebd55a724dbb3e0e96912a715d231775;SSP5-Base-2030;GLO;antimony;market for antimony slag, desulfurised;antimony slag, desulfurised;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";eb42791749284609a0269cd4da8fe018;SSP5-Base-2030;USA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d8acd5a44ca256e03a0b1cb5b6c21484;SSP5-Base-2030;BE;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;ae337939d6b260592d04d58fe36e3ce6;SSP5-Base-2030;GLO;cadmium;market for cadmium telluride, semiconductor-grade;cadmium telluride, semiconductor-grade;kilogram
16390: Other minerals n.e.c.;chemicals/inorganics;0899:Other mining and quarrying n.e.c.;465d725552874120b87104201d5b6383;SSP5-Base-2030;CN;graphite;market for graphite, battery grade;graphite, battery grade;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;52e763f4695c75deb689a809de0926c3;SSP5-Base-2030;US;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8fe71e00ac03aa41e073629a7bd4602e;SSP5-Base-2030;AT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ed9ec4f206a24748a6b00d58d6c66891;SSP5-Base-2030;MEA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;9fad9f28444c4155b93e91f57a25168a;SSP5-Base-2030;IND;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
11040: Brown coal briquettes and similar solid fuels manufactured from brown coal;lignite/fuels;1920:Manufacture of refined petroleum products;b65c92b8f54ec9ae38c588e1f2cada6c;SSP5-Base-2030;RoW;coal(brown);market for lignite briquettes;lignite briquettes;megajoule
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;6ca84afd2a960b89a878add572e23ed8;SSP5-Base-2030;GLO;gadolinium;market for gadolinium oxide;gadolinium oxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;33d76a62c7a8467fabedcb9a5a24a0a0;SSP5-Base-2030;REF;cement;market for cement, CP II-E;cement, CP II-E;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";849c79256eb2460fa6c79c70556c493c;SSP5-Base-2030;SSA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
"41603: Bismuth, antimony, manganese, chromium and articles thereof; including waste and scrap of bismuth or manganese";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;3de11ec49c2a8ff3ec0008303b75d475;SSP5-Base-2030;GLO;chromium;market for chromium;chromium;kilogram
11040: Brown coal briquettes and similar solid fuels manufactured from brown coal;lignite/fuels;1920:Manufacture of refined petroleum products;6e183b093b95ebc20c86c672c353b217;SSP5-Base-2030;RER;coal(brown);market for lignite briquettes;lignite briquettes;megajoule
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8f1df080961fb26d1739a3e0a58e88da;SSP5-Base-2030;CH;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
"34250: Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";metals/extraction;2011:Manufacture of basic chemicals;0dd4b92a22e8a251469a1f603fc2022c;SSP5-Base-2030;GLO;cadmium;market for cadmium sulfide, semiconductor-grade;cadmium sulfide, semiconductor-grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cb08d50181a2482eb6f6d7aab31baf40;SSP5-Base-2030;OAS;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
41431: Unwrought aluminium;;2420:Manufacture of basic precious and other non-ferrous metals;1e1be921bc2277cab46773ca5ef3d347;SSP5-Base-2030;GLO;aluminium;market for aluminium alloy, metal matrix composite;aluminium alloy, metal matrix composite;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";ab6a81dd5e1ed8e4c69d8a1f27b9099d;SSP5-Base-2030;CA;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9413ce04959e44fb893045bfad9d6e4f;SSP5-Base-2030;CAZ;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;c7cf571e5175aa5d01e44a386009bcec;SSP5-Base-2030;RoW;petroleum;market for petroleum;petroleum;kilogram
39365: Waste and scrap of zinc;metals/processing;"2592:Treatment and coating of metals; machining";b0c1f9bfe6b822413680c2df4ac4d94d;SSP5-Base-2030;GLO;zinc;market for zinc coat, pieces, adjustment per micro-m;zinc coat, pieces, adjustment per micro-m;square meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;4b442a6cae334ffe9d135f5c21948a3e;SSP5-Base-2030;CHA;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
16190: Other chemical minerals;chemicals/inorganics;0891:Mining of chemical and fertilizer minerals;068b36f8228f2274f30e3f2a4021de4b;SSP5-Base-2030;GLO;fluorspar;market for fluorspar, 97% purity;fluorspar, 97% purity;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e6886c8a496d41aa94e0875ec2588e38;SSP5-Base-2030;IND;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;6dbf4ddd6c3043ecb0abd2959a441946;SSP5-Base-2030;NEU;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6c0985ae4c4b4c5f8d7a94b92767a952;SSP5-Base-2030;MEA;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;10c731f7808644d4bc87d3b9809f1ee3;SSP5-Base-2030;CHA;cement;market for cement, CP III;cement, CP III;kilogram
69120: Gas distribution through mains (on own account);natural gas/fuels;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f1bbe313784b91418d6f1b25cef831a6;SSP5-Base-2030;GLO;natural gas;market for natural gas, low pressure, vehicle grade;natural gas, low pressure, vehicle grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;809343d2784b4be9a6ccf3ea58697387;SSP5-Base-2030;CHA;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
