CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;e76a52ecf45f7c635de6b7f78afbe562;SSP1-PkBudg500-2040;GLO;copper;market for copper concentrate, sulfide ore;copper concentrate, sulfide ore;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";fdb3d70835e845849ac702acb8587347;SSP1-PkBudg500-2040;NEU;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;b37bf58503fe4289bc3ecebd2193573a;SSP1-PkBudg500-2040;USA;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a7555dee1e40b2d525daa09bc000a1cb;SSP1-PkBudg500-2040;CZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;84c7697b898740a8808fb1367baf2932;SSP1-PkBudg500-2040;CHA;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
4132: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;0729:Mining of other non-ferrous metal ores;bbda482e96e321e6b08f53801f89ab5a;SSP1-PkBudg500-2040;GLO;gold;market for gold, unrefined;gold, unrefined;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a7566699c30444b282a4cac2269c22ad;SSP1-PkBudg500-2040;OAS;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;c95325996f9e4bb0b303a2e095f1e674;SSP1-PkBudg500-2040;EUR;cement;market for cement mortar;cement mortar;kilogram
39366: Waste and scrap of tin;;3822:Treatment and disposal of hazardous waste;27e7f85a9b5c792c587a95bcf769a934;SSP1-PkBudg500-2040;GLO;tin;market for tin slag;tin slag;kilogram
373: Refractory products and structural non-refractory clay products;chemicals/inorganics;2391:Manufacture of refractory products;ecddc793de057b056c38a2a378711ece;SSP1-PkBudg500-2040;GLO;silicon;market for silicon carbide;silicon carbide;kilogram
41432: Alumina (aluminium oxide), except artificial corundum;chemicals/inorganics;2420:Manufacture of basic precious and other non-ferrous metals;c819ffd8b2666db32408aadf99fc96cb;SSP1-PkBudg500-2040;RoW;aluminium;market for aluminium oxide, metallurgical;aluminium oxide, metallurgical;kilogram
39: Wastes or scraps;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;e19721590db89eb7a87b93b0cc20487e;SSP1-PkBudg500-2040;RoW;coal(black);market for hard coal ash;hard coal ash;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;7e4eae479db9472b8f91bd2f6b08830f;SSP1-PkBudg500-2040;JPN;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;beb3338856c0755f2fbd6d0e1e22d494;SSP1-PkBudg500-2040;CH;cement;market for cement, CEM III/C;cement, CEM III/C;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";9e04eaef12464a7a84d720296123840b;SSP1-PkBudg500-2040;LAM;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
39363: Waste and scrap of aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f1a65e37d64e0d15c6275f566334e6d2;SSP1-PkBudg500-2040;RoW;aluminium;market for aluminium scrap, new;aluminium scrap, new;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";;2011:Manufacture of basic chemicals;d34b7bc0119db70d13607362a806a1e3;SSP1-PkBudg500-2040;US;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;969b0e25a88d4c6db93762f376aa76de;SSP1-PkBudg500-2040;World;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;85cd26020de18a824dd8d611628a6cbc;SSP1-PkBudg500-2040;GLO;titanium;market for titanium tetrachloride;titanium tetrachloride;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;88f3a80f97d250998bbdb1fb71d3cdaa;SSP1-PkBudg500-2040;GLO;magnesium;market for magnesium chloride, from hafnium sponge production;magnesium chloride, from hafnium sponge production;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;822a82c7d8444bc8abc1877b25319160;SSP1-PkBudg500-2040;USA;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;88dadec1521be00abcbc3dc0325bd0fe;SSP1-PkBudg500-2040;GLO;magnesium;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;5298254fa3c87afd6b7e4e8dd48f1635;SSP1-PkBudg500-2040;GLO;zirconium;market for zirconium oxide;zirconium oxide;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;e27b7f8372424e70991b20a7f2841092;SSP1-PkBudg500-2040;CHA;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
34629: Other phosphatic fertilizers, n.e.c.;;0891:Mining of chemical and fertilizer minerals;40dd566f1c796455cbd281a2de5f44a5;SSP1-PkBudg500-2040;US;phosphate rock;market for phosphate rock, beneficiated;phosphate rock, beneficiated;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;798283428846499dbc030e7069b4ed1a;SSP1-PkBudg500-2040;SSA;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;c7cf571e5175aa5d01e44a386009bcec;SSP1-PkBudg500-2040;RoW;petroleum;market for petroleum;petroleum;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;15bc9af41ae15098d9fa3e9fd1fa69c6;SSP1-PkBudg500-2040;GLO;cobalt;market for cobalt hydroxide;cobalt hydroxide;kilogram
39364: Waste and scrap of lead;;3821:Treatment and disposal of non-hazardous waste;fb332d9f6aa38ed4f871ce03fe30fad9;SSP1-PkBudg500-2040;CH;lead;market for lead in car shredder residue;lead in car shredder residue;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;ff975a5b53af4487b5776dcf7e59f68d;SSP1-PkBudg500-2040;REF;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";22e30e7e28d5460dad27e843ad051e97;SSP1-PkBudg500-2040;REF;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";41e0c9c420386fd5a7b13bb3bb1ebdab;SSP1-PkBudg500-2040;IE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";;2011:Manufacture of basic chemicals;2c6006720c7fa00572c734d89b177874;SSP1-PkBudg500-2040;RER;zinc;market for zinc monosulfate;zinc monosulfate;kilogram
11020: Patent fuel and similar solid fuels manufactured from hard coal;hard coal/fuels;1920:Manufacture of refined petroleum products;246491607e7154b13709ba1b36f6b40f;SSP1-PkBudg500-2040;RoW;coal(black);market for hard coal briquettes;hard coal briquettes;megajoule
39362: Waste and scrap of nickel;waste management/residual material landfill;3822:Treatment and disposal of hazardous waste;cde64e26813a3054c85bca87041317e2;SSP1-PkBudg500-2040;GLO;nickel;market for nickel smelter slag;nickel smelter slag;kilogram
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;23a78e3f21c2a544a2654c1b892a6237;SSP1-PkBudg500-2040;IN;cement;market for cement, Portland Slag;cement, Portland Slag;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;0ca6c3ac72464c309c14276b165cf329;SSP1-PkBudg500-2040;SSA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f4d6160152a3d70eab69549bad7b8a1e;SSP1-PkBudg500-2040;Europe without Switzerland;cement;market for cement, CEM V/B;cement, CEM V/B;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";6c0d7d4c2b8c3028ea990385e3a35f7b;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium removed by milling, dressing;aluminium removed by milling, dressing;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;856161996e3f4906afd2270829cda822;SSP1-PkBudg500-2040;LAM;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8716c8b6f2df996ded54c67472212da9;SSP1-PkBudg500-2040;RoW;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5afa034b51d343ed85a74aca932a30bc;SSP1-PkBudg500-2040;JPN;cement;market for cement, CP II-E;cement, CP II-E;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5331bed31794d866c8b06a4ee0c61e1d;SSP1-PkBudg500-2040;Europe without Switzerland;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;94af530b14ab42dd9557849645e8aa78;SSP1-PkBudg500-2040;CHA;cement;market for cement, Portland;cement, Portland;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;0c68daf6455c3e7750a7d48e87f17f7a;SSP1-PkBudg500-2040;GLO;tantalum;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;45c7c0a9d33b408ca530e49f35b74478;SSP1-PkBudg500-2040;MEA;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";89228ef0c848f289ebaab135ca2524a2;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium removed by turning, primarily dressing, computer numerical controlled;aluminium removed by turning, primarily dressing, computer numerical controlled;kilogram
34: Basic chemicals;chemicals/inorganics;2011:Manufacture of basic chemicals;7d09be96b08495461b278bbf22fd5dfe;SSP1-PkBudg500-2040;GLO;lithium;market for lithium brine, 6.7 % Li;lithium brine, 6.7 % Li;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;146f77a2b5ce44aba5ac2854124e7adf;SSP1-PkBudg500-2040;EUR;cement;market for cement, type general use;cement, type general use;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;337dfb767bd83ad05cd3a91d812cd04b;SSP1-PkBudg500-2040;GLO;rare earth;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;6f4a7c6dcf21fff64aa1589a8212659b;SSP1-PkBudg500-2040;GLO;indium;market for indium rich leaching residues, from zinc production;indium rich leaching residues, from zinc production;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c72cc1b339840b1ed9b640052a2dd157;SSP1-PkBudg500-2040;ZA;cement;market for cement, CEM II/B-S;cement, CEM II/B-S;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4a703733d94f49ee8c7722d92583066f;SSP1-PkBudg500-2040;CAZ;cement;market for cement, CP II-F;cement, CP II-F;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;1276e9961272b2ab3cf63c320d7975e1;SSP1-PkBudg500-2040;CH;petroleum;market for petroleum;petroleum;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);chemicals/inorganics;0729:Mining of other non-ferrous metal ores;eb94e20c0297117949e1bddd83d7cc05;SSP1-PkBudg500-2040;GLO;magnesium;market for magnesium oxide;magnesium oxide;kilogram
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;58fe1dd6dac13df8201aa6778a55ec1e;SSP1-PkBudg500-2040;GLO;uranium;market for uranium conversion facility;uranium conversion facility;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8cf7f88e253b2f4a681fc3e67869c216;SSP1-PkBudg500-2040;ZA;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
15310: Natural sands;construction materials/additives;0810:Quarrying of stone, sand and clay;72f0fb1669cc82aed89e97ac2d612d0b;SSP1-PkBudg500-2040;RoW;sand;market for sand;sand;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;dfb78183beb849dea0a769c312db9c2d;SSP1-PkBudg500-2040;EUR;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
342: Basic inorganic chemicals n.e.c.;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e792832186cc7dd78939132f03d8d615;SSP1-PkBudg500-2040;GLO;cadmium;market for cadmium;cadmium;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bc57c6682c3d47c2bcde548747f6a661;SSP1-PkBudg500-2040;World;cement;market for cement, CP III;cement, CP III;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";1ce941ebffd0f8a255bfdf419e79d230;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium removed by milling, large parts;aluminium removed by milling, large parts;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;57fe1cebd6be2d1b02727ed2e1997e57;SSP1-PkBudg500-2040;RoW;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;cc04c8863c3449e48ef0905d7a4a9ff8;SSP1-PkBudg500-2040;REF;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
