location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied;activity type
GLO;SSP1-PkBudg500-2040;a6fcb3a42fb979df053faa92714bcc93;market for furnace, wood chips, with silo, 300kW;furnace, wood chips, with silo, 300kW;unit;41.31816076330331;0.0003790075096546;9.743199126862068e-05;0.1132791451993994;1577.6127067372004;;;;
GLO;SSP1-PkBudg500-2040;d872e0d78319cb13e12b96de83e19dd7;market for steel, unalloyed;steel, unalloyed;kilogram;0.0017480566997402;1.572811560745615e-08;5.2168729786204414e-09;5.354880631693074e-06;0.2081562935122695;;;True;
GLO;SSP1-PkBudg500-2040;e136e2ce2bbc1c5276cbfcbadb81f3f1;market for polystyrene foam slab;polystyrene foam slab;kilogram;0.0443968480993602;2.549151944598404e-08;1.4927884306647065e-08;6.342125389180936e-06;0.7176015154281628;;;;
GLO;SSP1-PkBudg500-2040;579179618ee95743bc26a91e305223ec;market for brass removed by turning, primarily roughing, computer numerical controlled;brass removed by turning, primarily roughing, computer numerical controlled;kilogram;0.4669728256912491;2.3609948776115926e-07;1.58424639710427e-07;0.0001642269405192;0.5369258610923342;;;;
GLO;SSP1-PkBudg500-2040;05b71a2a838593dc5dea82c50ecf9a19;market for concrete roof tile;concrete roof tile;kilogram;0.0005972671828025;3.099193521310668e-09;8.896300288419968e-10;4.188890286521758e-07;0.0139207375668094;;;;
GLO;SSP1-PkBudg500-2040;01b59183a0dadb469528a825385e8af7;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kilogram;2.1077892759968933;0.0674884145506656;9.563312234191437e-06;0.0173335063135382;180.767503689941;;;;
GLO;SSP1-PkBudg500-2040;abaa20243b8346aa03a36cc182ffcf93;market for carton board box production, with offset printing;carton board box production, with offset printing;kilogram;0.0050475478785041;1.2507810196993151e-08;2.903472046163789e-09;9.3298510373058e-07;0.0475126912127164;;;;
GLO;SSP1-PkBudg500-2040;2488ce7a94c91359e04549a47457faf0;market for clay plaster;clay plaster;kilogram;0.0003564667473173;3.411927015305488e-09;5.508564319772271e-10;2.416698024568066e-07;0.0076894191397388;;;;
GLO;SSP1-PkBudg500-2040;1c9c3b06f03a9bf7db52b080f3fe8e25;market for non-ionic surfactant;non-ionic surfactant;kilogram;0.0071370431325646;5.0947906635998054e-08;3.1471277963315506e-08;6.969499381121216e-06;0.420150379640642;;;;
GLO;SSP1-PkBudg500-2040;bd62403bfcf0381ca09fc59e71e13aa6;market for cable yarder with sled winch;cable yarder with sled winch;unit;478.23713355554855;0.000418204311657;7.77107527060805e-05;0.1455240192655636;1708.1324230278622;;;;
GLO;SSP1-PkBudg500-2040;23810b0bbe04fca71b0f53fc97d56360;market for electronics, for control units;electronics, for control units;kilogram;0.3553389866586649;1.0491625564012786e-06;1.1140535078763723e-07;0.000116910763573;1.212859942190485;;;;
GLO;SSP1-PkBudg500-2040;7c11445e42c932601a46c9d6a32cb91a;market for diazine-compound;diazine-compound;kilogram;0.0160297424847744;3.680782160544627e-07;5.5357861354114906e-08;3.158187087059642e-05;1.4221109927936155;;;;
GLO;SSP1-PkBudg500-2040;5a05da2a20b79671999076ea858d95a0;market for perlite;perlite;kilogram;0.0001583915473655;7.298016171986056e-10;3.0794179374080943e-10;1.3191008098227038e-07;0.0056715442291315;;;;
GLO;SSP1-PkBudg500-2040;fa674d9626afef447abef586b0f5230c;market for manure, liquid, cattle;manure, liquid, cattle;kilogram;0.0;0.0;0.0;0.0;0.0;;;;
GLO;SSP1-PkBudg500-2040;c7554d67159a7698ef8b712efe5448fc;market for bitumen adhesive compound, hot;bitumen adhesive compound, hot;kilogram;0.00521429451642;3.1047812921756123e-09;3.4810460163853764e-09;1.4860459716491411e-06;0.5035151154361911;;;;
GLO;SSP1-PkBudg500-2040;92ba45fd7e34013e0c4393f1672196e0;market for leach residue from copper production;leach residue from copper production;kilogram;-0.0001664818210249;-1.3215925987951024e-09;-5.324082712799262e-10;-5.268361050539965e-07;-0.00307272668286;;;;
GLO;SSP1-PkBudg500-2040;e6c5b0ef5e726f9d2686a79fd25128e7;market for buttermilk, from cow milk;buttermilk, from cow milk;kilogram;0.0029503160219995;3.4369882362819924e-08;1.4947200345389646e-07;6.302606449417061e-06;0.0775107713487676;;;;
RoW;SSP1-PkBudg500-2040;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.0019884960017546;2.006835922415992e-09;2.2433464232936648e-09;9.325362358585056e-07;0.4868262984537376;;;;
GLO;SSP1-PkBudg500-2040;03ecd09de237302bc13eb65d0b371e6a;market for photovoltaic plant, 570kWp, multi-Si, on open ground;photovoltaic plant, 570kWp, multi-Si, on open ground;unit;6221.424852737225;0.021910281341667;0.0047759995353935;1.8739580394420023;36863.05779809559;;;;
GLO;SSP1-PkBudg500-2040;642a9c33f997c7d956cf8d07eb2c0b44;market for seed-cotton;seed-cotton;kilogram;0.0021663992513201;9.010014843168537e-09;2.5537602346965814e-08;4.586815594817919e-06;0.0596094378717178;;;;
RoW;SSP1-PkBudg500-2040;71b62422c090becce21a0cf1cca884a3;market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;cubic meter;0.072010371660744;2.0770682786164763e-07;1.9936685749014605e-06;0.0009676758409556;1.292191045297598;;;;
GLO;SSP1-PkBudg500-2040;5a52a1c5d59aaeff01a5b3923eae40ad;market for bulk lead-zinc concentrate;bulk lead-zinc concentrate;kilogram;0.0089547558932054;1.0207970308611334e-08;5.359578207998297e-09;1.7007361314027893e-05;0.0623679857937334;;;;
GLO;SSP1-PkBudg500-2040;17ce6f33882f71849efa24d4fa8b9bce;market for frozen fish sticks, hake;frozen fish sticks, hake;kilogram;0.0101225520102008;3.6509142146030166e-08;3.960732387077128e-08;1.11713097132235e-05;0.2105695281000372;;;;
GLO;SSP1-PkBudg500-2040;36f82a3bf8b75b019a64306fc3d7781d;market for phosphorus pentachloride;phosphorus pentachloride;kilogram;0.003064950598839;1.2461547105902925e-07;6.3330633127025195e-09;3.3276891009951106e-06;0.124713762538386;;;;
GLO;SSP1-PkBudg500-2040;7286549def54a52605a3aed9ef6b8e4e;market for white spirit;white spirit;kilogram;0.0048288665813531;7.934927875563774e-09;3.375322878737606e-09;1.4501512089640016e-06;0.5335138719096754;;;;
RoW;SSP1-PkBudg500-2040;1c2c1112d2f701572ba1b0efd739eae0;market for slab and siding, hardwood, wet, measured as dry mass;slab and siding, hardwood, wet, measured as dry mass;kilogram;0.0001288018959843;8.140327977306338e-10;2.025854019758084e-09;5.385076095229594e-08;0.0018284856015229;;;;
GLO;SSP1-PkBudg500-2040;f00403b8e0a2e4f59dd3c6752252606c;market for heat pump, heat and power co-generation unit, 160kW electrical;heat pump, heat and power co-generation unit, 160kW electrical;unit;2.6875653319914665;3.294533814146008e-05;7.099265540323096e-06;0.0158228692700511;235.1232203520674;;;;
GLO;SSP1-PkBudg500-2040;f92ac4b8162040dc9a51decf30d81365;market for onion seedling, for planting;onion seedling, for planting;unit;1.0836976285781909e-05;7.887672494093042e-11;3.2135945286840016e-11;1.0117869032191971e-08;0.0002238375303873;;;;
GLO;SSP1-PkBudg500-2040;80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kilogram;0.0033734212443374;1.0022942741309391e-08;8.784763847601303e-09;4.167692449174656e-06;0.1237422524359764;;;;
GLO;SSP1-PkBudg500-2040;580ef642d9debd096e2bf9303df5077d;market for alkylbenzene sulfonate, linear, petrochemical;alkylbenzene sulfonate, linear, petrochemical;kilogram;0.003303146186255;1.8207902419901465e-08;7.129275694650647e-09;3.860996406242676e-06;0.4959357296477958;;;;
GLO;SSP1-PkBudg500-2040;606717c7e4c3ec112c0b03cbce1a5610;market for fibre, kenaf;fibre, kenaf;kilogram;0.001530825028556;1.7549783423688506e-08;3.5677056251418973e-08;4.876383239460258e-06;0.0412942582274613;;;;
GLO;SSP1-PkBudg500-2040;da1a6c325d3d2ebf5fcfc9737f7f8c7d;market for sodium tetrahydridoborate;sodium tetrahydridoborate;kilogram;0.0229447991221167;1.0281941422572747e-06;4.6374265518353635e-08;2.5904050354541115e-05;1.3608845200426711;;;;
GLO;SSP1-PkBudg500-2040;136787bd31d3c98cb88b3dd8e0966d4d;market for nitrous oxide;nitrous oxide;kilogram;0.002342387613209;7.897885389467673e-08;9.62466351812339e-09;4.41031768027038e-06;0.1872699306943722;;;;
GLO;SSP1-PkBudg500-2040;4b401f3ef3d0b6a0f699744d31aa94f1;market for soybean, organic;soybean, organic;kilogram;0.0011985706072357;6.173517089546725e-09;4.018148540539992e-08;1.7194057597333315e-06;0.0244153718834771;;;;
GLO;SSP1-PkBudg500-2040;e5e39733e93e6d0dd9f39ac6ebfdc76b;market for sodium nitrate;sodium nitrate;kilogram;0.0027124840026869;5.0501798708635936e-08;1.4256788190254473e-08;6.335103609857183e-06;0.1984184548563139;;;;
RoW;SSP1-PkBudg500-2040;f5a6605496bf26f761809f2ca8a85e2f;market for titanium dioxide;titanium dioxide;kilogram;0.0193731863050959;1.0504193934169005e-07;2.687047026390849e-08;1.4479261213121128e-05;0.5448483200139209;;;;
GLO;SSP1-PkBudg500-2040;fe042390867fff721d6c9b720f0c1894;market for power supply unit, for desktop computer;power supply unit, for desktop computer;unit;0.526307235755459;1.1233669911925174e-06;1.0880248831143717e-07;0.000124711479967;1.6425046922098478;;;;
GLO;SSP1-PkBudg500-2040;f88d7d17688606f96cf5a1a2583c990e;market for mastic asphalt;mastic asphalt;kilogram;0.0005501344007843;1.3188579549272243e-09;7.052109413411912e-10;3.034610756213965e-07;0.0427111971541388;;;;
GLO;SSP1-PkBudg500-2040;11192763bb46848d8960aa1fba914d6b;market for polyaluminium chloride;polyaluminium chloride;kilogram;0.0015774307973179;3.9187383257215516e-08;5.628885070347621e-09;6.325577868624259e-06;0.0919097794997812;;;;
GLO;SSP1-PkBudg500-2040;593e81d5f2106b9c43a900de0f923a65;market for dimethyldichlorosilane;dimethyldichlorosilane;kilogram;0.0043637061814848;7.936469773360214e-08;2.3010207777921963e-08;1.0983413936583637e-05;0.3327268106780385;;;;
GLO;SSP1-PkBudg500-2040;189d143c6efd2310d7522b03abb89435;market for inert material landfill;inert material landfill;unit;12580.704010044836;0.0302767653482982;0.0123855786462221;4.557541922533897;718548.0990585489;;;;
GLO;SSP1-PkBudg500-2040;1fa519a80419ec64cf19a371c2078202;market for swine for slaughtering, live weight;swine for slaughtering, live weight;kilogram;0.0087137171929518;1.2290115065244898e-07;7.395191481119263e-08;1.9907536124391983e-05;0.2320173665037785;;;;
RoW;SSP1-PkBudg500-2040;89c6fb85e02af51aeb9e212c7d9fb41f;market for rosin size, for paper production;rosin size, for paper production;kilogram;0.0031720421268175;4.6501407782204236e-08;6.147492592296141e-08;9.498618424867994e-06;0.0841640540681239;;;;
GLO;SSP1-PkBudg500-2040;986af7e1d0a2ba6599c4f8ea965f6ef8;market for bagasse, from sweet sorghum;bagasse, from sweet sorghum;kilogram;3.734496402005861e-05;2.348349771827998e-10;7.312224600123317e-10;1.9338290393462465e-07;0.0008504643473564;;;;
GLO;SSP1-PkBudg500-2040;2790423bf2bd8a7c4de6bce9a39ff19c;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram;0.4453301632167424;2.791133182537205e-07;2.9762698402519112e-08;2.296352712418386e-05;0.337405469725018;;;;
GLO;SSP1-PkBudg500-2040;b1bdfcf5dc3824bae8c4f0d731de267f;market for MOX fuel element, for light water reactor;MOX fuel element, for light water reactor;kilogram;0.0379119841084763;0.0026524008176784;8.45425401612113e-08;0.0001275158593274;1.0858787382703374;;;;
RoW;SSP1-PkBudg500-2040;809850cb8729ba9ed956f6e7b6c49780;market for 4-tert-butyltoluene;4-tert-butyltoluene;kilogram;0.0084121742433392;1.4818659317133181e-08;8.229533852324668e-09;3.544844587379237e-06;0.627870090338608;;;;
GLO;SSP1-PkBudg500-2040;877f7125888d19c6f178027bc373e4d8;market for rape seed;rape seed;kilogram;0.0015311472695683;8.422075473475418e-09;4.288684312802039e-08;3.2352904673651568e-06;0.0479139158749767;;;;
GLO;SSP1-PkBudg500-2040;8eaf080469da4087aff8f05bf3dba09b;market for cleaning consumables, without water, in 13.6% solution state;cleaning consumables, without water, in 13.6% solution state;kilogram;0.0044960747395931;5.4271316329797345e-08;1.8312864850888843e-08;7.026684859730309e-06;0.3344671183362124;;;;
RoW;SSP1-PkBudg500-2040;c11620e1b7d02fe44af9ef879acd0c82;market for polycarboxylates, 40% active substance;polycarboxylates, 40% active substance;kilogram;0.0004052057980116;3.0755222615240392e-09;5.6199520759037635e-09;2.898797296033654e-06;0.2046638792033436;;;;
GLO;SSP1-PkBudg500-2040;f2a5ca22edbf28375bdc4ae0c534ff6c;market for pyrazole;pyrazole;kilogram;0.01534486392781;4.24562430129425e-07;4.93769554924731e-08;2.4375971482225604e-05;1.085537048200884;;;;
GLO;SSP1-PkBudg500-2040;e10d17200fbfb2154ddc004d8421b429;market for solvent for chromatography analysis;solvent for chromatography analysis;kilogram;0.0022971192630863;6.634702267362102e-09;3.4854508663773742e-09;1.4393605034112075e-06;0.2660589989832806;;;;
GLO;SSP1-PkBudg500-2040;e5008c3d707688112dc1bd2d309b4bdd;market for tomato, processing grade;tomato, processing grade;kilogram;0.0005044512338917;3.29275999795055e-09;2.6836989454640714e-09;6.004713415952514e-07;0.0119992863453057;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
GLO;SSP1-PkBudg500-2040;062d76e5b7a02ea05d273e0f15a5949a;market for acetoacetic acid;acetoacetic acid;kilogram;0.0129189071003055;1.1763768981876167e-07;2.9725541125774394e-08;1.3576402504352568e-05;1.0289180184217424;;;;
GLO;SSP1-PkBudg500-2040;13af8e238ec848222f67f5b228371424;market for de-icer;de-icer;kilogram;0.0009880449782457;1.129004541848565e-08;4.1276399701589805e-09;2.235593671249764e-06;0.0354698666060776;;;;
RoW;SSP1-PkBudg500-2040;fd1e06abe53ed0be18e3668308e18361;market for sawlog and veneer log, softwood, measured as solid wood under bark;sawlog and veneer log, softwood, measured as solid wood under bark;cubic meter;0.126903995678454;1.6512998954637882e-07;4.503444584667955e-06;2.602170297562213e-05;1.06283482187361;;;;
GLO;SSP1-PkBudg500-2040;9c13dc5ebee4c8ded24ba23fe23f600e;market for o-aminophenol;o-aminophenol;kilogram;0.0119107560462726;5.189339714159224e-08;1.8880725975514244e-08;8.898225434703213e-06;0.7895423863953895;;;;
GLO;SSP1-PkBudg500-2040;a845aee228e8267b9b7b6c6fdcd9d13a;market for uranium, in yellowcake;uranium, in yellowcake;kilogram;0.1796578738360216;7.912412086107709e-07;9.838653328330851e-07;0.002068482136149;14.845148512998383;;;;
GLO;SSP1-PkBudg500-2040;c46651c2ba57b7b5e63a6a52b413957a;market for furnace, logs, hardwood storage area, 6kW;furnace, logs, hardwood storage area, 6kW;unit;0.5448128703602597;7.063276027601262e-06;1.2583619265217844e-06;0.0019035967948227;22.480959891533303;;;;
