;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
2e8ee9518e8f4e83687d9e1cd8568b05;GLO;SSP5-Base-2040;2e8ee9518e8f4e83687d9e1cd8568b05;market for natural stone plate, polished;natural stone plate, polished;kilogram;0.20539871264422316;0.0003296890509798952;0.00177686175201398;1.7115609916882993e-08;3.4277533112703756e-09;6.115616467783063e-06;0.051748041495757506;;;
f85ce551c71a3ca0384a1ce289c74cd5;RoW;SSP5-Base-2040;f85ce551c71a3ca0384a1ce289c74cd5;market for alkyd paint, white, without solvent, in 60% solution state;alkyd paint, white, without solvent, in 60% solution state;kilogram;5.615856260489302;0.06233323830202145;0.015388997316471224;3.2967582045584925e-08;4.420156494955104e-08;1.4103074323731006e-05;0.5314037703888974;;;
939a96525f6c241f329c8397e5304955;GLO;SSP5-Base-2040;939a96525f6c241f329c8397e5304955;market for activated bentonite;activated bentonite;kilogram;0.6979066016866697;0.002013417674074378;0.04646553610633007;6.009146439674722e-09;2.6961405510768555e-09;1.546821318802974e-06;0.07435515368761622;;;
c46651c2ba57b7b5e63a6a52b413957a;GLO;SSP5-Base-2040;c46651c2ba57b7b5e63a6a52b413957a;market for furnace, logs, hardwood storage area, 6kW;furnace, logs, hardwood storage area, 6kW;unit;730.2765358073461;2.544451614484699;0.5331616827564556;3.2544300061673656e-06;1.8133631257487511e-06;0.0017563983540545525;33.05424396485751;;;
e285e7b7da998d67a3eb0a314ef7b4c6;GLO;SSP5-Base-2040;e285e7b7da998d67a3eb0a314ef7b4c6;market for tram;tram;unit;50759.44432395503;375.9556210821909;117.2475756811306;0.0009046399380316669;0.0006287930364910814;0.5716147752408361;7582.713793497771;;;
303382ff3d00bfaecdd05f38bb67f3d3;RoW;SSP5-Base-2040;303382ff3d00bfaecdd05f38bb67f3d3;market for chlorine, gaseous;chlorine, gaseous;kilogram;0.5050794386798387;0.007007716724274918;0.0005280793241066952;1.9245690250132654e-08;3.0722114650982243e-09;1.5483816101072743e-06;0.05723822276708465;;;
def0fbcd88fb13581289f630c88f4eab;GLO;SSP5-Base-2040;def0fbcd88fb13581289f630c88f4eab;market for methylcyclohexane;methylcyclohexane;kilogram;0.6891509356635933;0.0011648473391938038;0.0083922186829267;9.490406952412212e-09;1.5377779494502963e-08;6.762783702272384e-06;0.7824971623592807;;;
37b5e0e6258403a9cf1878d298a4ef87;GLO;SSP5-Base-2040;37b5e0e6258403a9cf1878d298a4ef87;market for charcoal;charcoal;kilogram;0.37360047128573476;0.0003024904019503608;0.0011706192559168748;1.4680430254921244e-09;2.5599564878215887e-08;4.798698837989143e-06;0.01968416756601008;;;
f364ceadba6747fc7a8a7d62adccda2a;GLO;SSP5-Base-2040;f364ceadba6747fc7a8a7d62adccda2a;market for sweet sorghum stem;sweet sorghum stem;kilogram;0.024888713750129014;2.5675842030368043e-05;5.6273902050132135e-05;1.1535489676915224e-10;7.763816858087116e-10;8.795130321144622e-08;0.002060450820611248;;;
e0299316a16c4dc2321710f4ff11356f;GLO;SSP5-Base-2040;e0299316a16c4dc2321710f4ff11356f;market for start-up, heat and power co-generation unit, 160kW electrical;start-up, heat and power co-generation unit, 160kW electrical;unit;152.43136935783366;0.13096810595650843;0.30899187602127165;3.7629944250632786e-07;5.340395493099111e-07;0.000213431053246704;11.928209860954228;;;
69bae82c2ec406b3e7bf14970e8b4f39;RoW;SSP5-Base-2040;69bae82c2ec406b3e7bf14970e8b4f39;market for printing ink, offset, without solvent, in 47.5% solution state;printing ink, offset, without solvent, in 47.5% solution state;kilogram;1.499967907069569;0.0040509844039949275;0.005083571102341691;1.901980675019376e-08;3.1553480621240465e-08;7.636509072226134e-06;0.45854475747084905;;;
50f85c1ecc6d9c078cd9fbc1424333c2;GLO;SSP5-Base-2040;50f85c1ecc6d9c078cd9fbc1424333c2;market for transformer, low voltage use;transformer, low voltage use;kilogram;6.014531003786024;0.02359963421324842;0.0290090524676441;8.021339704223316e-08;8.263596884734386e-08;0.00013764509889592182;0.5035976736892274;;;
3a114d3fde564aa2089d2fa72687b065;RoW;SSP5-Base-2040;3a114d3fde564aa2089d2fa72687b065;market for sawnwood, beam, softwood, raw, dried (u=10%);sawnwood, beam, softwood, raw, dried (u=10%);cubic meter;115.76885945893662;0.11779838904555347;0.4407696581344561;8.812292289288863e-07;1.4664638956011038e-05;0.0003669656259049619;8.345278434567751;;;
b045ec2262a7210bb2b95726ca5cf545;GLO;SSP5-Base-2040;b045ec2262a7210bb2b95726ca5cf545;market for fermentation filtrate;fermentation filtrate;kilogram;0.003127701027971015;1.5587995560805034e-06;2.4534234346168994e-06;3.827252999859454e-12;3.99676169869854e-12;1.7760824772244548e-09;9.768470062107072e-05;;;
4347b9665d0aea69c7956fa09ac8db07;GLO;SSP5-Base-2040;4347b9665d0aea69c7956fa09ac8db07;market for nickel, class 1;nickel, class 1;kilogram;66.29044763781089;0.7884261035352924;0.049766047272135114;1.4186738011798666e-06;4.2897459020399686e-07;0.000341833148620634;2.693892814372814;;;
d6369e6d8436b2dae14e1320d15428ef;GLO;SSP5-Base-2040;d6369e6d8436b2dae14e1320d15428ef;market for wire drawing, copper;wire drawing, copper;kilogram;0.6111880029050049;0.0019062712031895457;0.06848175260937797;1.422450428378595e-08;1.007545032327322e-08;9.31156444494613e-06;0.05384591960092161;;;
abaa20243b8346aa03a36cc182ffcf93;GLO;SSP5-Base-2040;abaa20243b8346aa03a36cc182ffcf93;market for carton board box production, with offset printing;carton board box production, with offset printing;kilogram;0.36226173545353213;0.0018849834290136508;0.005024068448468248;6.238673663797394e-09;3.5791119875959042e-09;1.2289617131578157e-06;0.05729747255135276;;;
99facf178739e8ef54f60a392318a754;GLO;SSP5-Base-2040;99facf178739e8ef54f60a392318a754;market for scrap preparation facility;scrap preparation facility;unit;94263085.68940711;29477.95728394077;25452.355289175146;0.09076827830392112;0.10147252974356982;67.7870515114837;709292.3413752839;;;
6eda1c55d42490a13d4ef702a552aad9;RoW;SSP5-Base-2040;6eda1c55d42490a13d4ef702a552aad9;market for concrete, 35MPa;concrete, 35MPa;cubic meter;335.3679983854412;0.28711468691309644;0.35822632494954;9.501529555825006e-07;1.3800718947210957e-06;0.0005725484597305665;16.93686069652541;;;
7075675b46724f0d43360996e9a0a4c5;GLO;SSP5-Base-2040;7075675b46724f0d43360996e9a0a4c5;market for peat moss;peat moss;cubic meter;5.260282799256061;0.003237893393478513;0.010009509925410557;1.0192725957235568e-07;6.231010377777954e-07;0.00012287941309249142;0.339799408686455;;;
7000efd5542737d4aea9cfcfc70c3dab;RoW;SSP5-Base-2040;7000efd5542737d4aea9cfcfc70c3dab;market for NMC111 oxide;NMC111 oxide;kilogram;145.60030457946706;1.09656562324155;4.755383152512337;2.8398238923200228e-06;1.451335271842512e-07;9.833410726346068e-05;6.2038851209012496;;;
94ce79023f7075e5579a8e2984d5059e;GLO;SSP5-Base-2040;94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kilogram;4.886878653008758;0.02808786249028422;0.025288424460809474;6.997202621791854e-08;3.0668095593660194e-08;2.532114802355009e-05;0.5761963849121192;;;
f6a649b400b6c49bdf9e465997262e4e;GLO;SSP5-Base-2040;f6a649b400b6c49bdf9e465997262e4e;market for aluminium removed by drilling, conventional;aluminium removed by drilling, conventional;kilogram;8.97913074542309;0.17737839746044873;0.4447151423139967;1.4132608191957045e-07;4.422086395785869e-08;2.902632127598237e-05;0.49709442588201996;;;
93b2b2ecb400749437a2f79fb9d3cb96;GLO;SSP5-Base-2040;93b2b2ecb400749437a2f79fb9d3cb96;market for iron ore, crude ore, 63% Fe;iron ore, crude ore, 63% Fe;kilogram;0.6678540854790362;0.00026461770314992753;0.00041706783107423154;2.543448687124136e-10;6.729424839111927e-10;4.1816977410145275e-07;0.020559124128227135;;;
73a4483e483a28e471ceffb1e6ef8b0d;RoW;SSP5-Base-2040;73a4483e483a28e471ceffb1e6ef8b0d;market for silicon, multi-Si, casted;silicon, multi-Si, casted;kilogram;16.55719433367242;0.03573127204879405;0.04638138958020979;1.5233271649007613e-06;2.6373044511215713e-07;0.00012829434458073552;3.925991182816723;;;
74427c594f33c53968bd6a33a1cebda2;GLO;SSP5-Base-2040;74427c594f33c53968bd6a33a1cebda2;market for urea formaldehyde foam slab, hard;urea formaldehyde foam slab, hard;kilogram;1.901129088515992;0.0017350356431444713;0.0034448751594920624;8.962806857221225e-09;1.0205970100098244e-08;5.62509703378243e-06;0.2978660245909689;;;
612a9183c7bac2685fb87a699974c8aa;GLO;SSP5-Base-2040;612a9183c7bac2685fb87a699974c8aa;market for helium;helium;kilogram;1.891810931892734;0.005433580148722579;0.037351526706275714;6.435615362335486e-08;3.6672223199166954e-08;1.5891576568982422e-05;5.401265004635628;;;
bbda482e96e321e6b08f53801f89ab5a;GLO;SSP5-Base-2040;bbda482e96e321e6b08f53801f89ab5a;market for gold, unrefined;gold, unrefined;kilogram;8026.376642985651;40.09474609015206;27.86758609939257;0.0013289606339300817;0.0003743156135040225;0.34822604534194823;3158.5040190821537;;;
5f8ef94f9fb062bf0ebeb46a255236a0;RoW;SSP5-Base-2040;5f8ef94f9fb062bf0ebeb46a255236a0;market for trichloromethane;trichloromethane;kilogram;0.8293756489017647;0.006348924810134347;0.0017466394569461664;2.4431723353896e-08;1.2491110456189585e-08;7.064658032206422e-06;0.2045175746201815;;;
e18dd11508581be292c91e65ec64a81a;GLO;SSP5-Base-2040;e18dd11508581be292c91e65ec64a81a;market for cauliflower;cauliflower;kilogram;0.9339166964657117;0.00033993359947608363;0.001234737665485488;1.7157043798795288e-09;3.5637858753844013e-09;1.2296986602382605e-06;0.03271693733271082;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
a551bec6813032b341f4d9cbb1419a19;GLO;SSP5-Base-2040;a551bec6813032b341f4d9cbb1419a19;market for pea seed, for sowing;pea seed, for sowing;kilogram;0.44524322878656625;0.00044492633972621824;0.000947829321699662;2.8379706910515193e-09;2.9261973972522465e-08;1.189407874609779e-06;0.03548661892322862;;;
b30dd218bce808fee0e2164d3a831eda;GLO;SSP5-Base-2040;b30dd218bce808fee0e2164d3a831eda;market for organophosphorus-compound, unspecified;organophosphorus-compound, unspecified;kilogram;4.078416341021674;0.01858844862687445;0.009208952223059012;1.2025583148522344e-07;5.168795799189101e-08;2.531714934839021e-05;0.7618820593962233;;;
74858ab1bcc3a3db1a4dbaa7f1ae5ceb;GLO;SSP5-Base-2040;74858ab1bcc3a3db1a4dbaa7f1ae5ceb;market for petroleum slack wax;petroleum slack wax;kilogram;0.14202089913736926;0.00029993476482486703;0.014760800403108013;1.5300485178252294e-09;6.193625734983457e-09;2.8462465297282413e-06;0.6106851336818988;;;
0aacdfd0d1a04c547801854b34911bfd;GLO;SSP5-Base-2040;0aacdfd0d1a04c547801854b34911bfd;market for adhesive mortar;adhesive mortar;kilogram;1.2463970173380514;0.010466205800529187;0.003988586575633082;1.1049823515736057e-08;6.003126744430681e-09;3.054321158886866e-06;0.1572391740915107;;;
a448eb1c0f281c27541b2574609cc986;RoW;SSP5-Base-2040;a448eb1c0f281c27541b2574609cc986;market for sawnwood, lath, hardwood, raw, dried (u=20%);sawnwood, lath, hardwood, raw, dried (u=20%);cubic meter;136.5810035281072;0.19322005354844296;0.3317207305463929;5.116605798516938e-07;7.190256344219435e-06;0.00016343626205926967;7.569725073139615;;;
a03240f00abd5de5a640f23522fd1aa0;GLO;SSP5-Base-2040;a03240f00abd5de5a640f23522fd1aa0;market for furnace, logs, average storage area, 6kW;furnace, logs, average storage area, 6kW;unit;1137.9016354563864;2.5437289619602286;0.5319230429097086;3.252175857039809e-06;1.8875423257081723e-06;0.0017549084108745296;33.00749858105019;;;
bfe0be72ba99530828042b5ccd7d26a9;RoW;SSP5-Base-2040;bfe0be72ba99530828042b5ccd7d26a9;market for alkyd paint, white, without water, in 60% solution state;alkyd paint, white, without water, in 60% solution state;kilogram;5.349229805866728;0.06243286579394568;0.015551279092976478;3.4120502124011366e-08;4.0250842086452256e-08;1.4200003084689706e-05;0.5786587268620562;;;
6c802a66fa6db44788fe1160026ad951;GLO;SSP5-Base-2040;6c802a66fa6db44788fe1160026ad951;market for iron(II) chloride;iron(II) chloride;kilogram;0.346972759172942;0.0002694340768575467;0.00029216317696665163;4.050570879897979e-09;1.035018914280482e-09;6.333990744114242e-07;0.013611963566056894;;;
cb548144c56921cd851d7c490fd4187f;RoW;SSP5-Base-2040;cb548144c56921cd851d7c490fd4187f;market for silicone product;silicone product;kilogram;1.1432580920561457;0.0034474022372674327;0.15057894303273217;2.8964312066228058e-08;1.3991049942822348e-08;6.454963937492831e-06;0.3583464323605197;;;
ed8ee668aa39ae6aab447e4080d6ac6f;GLO;SSP5-Base-2040;ed8ee668aa39ae6aab447e4080d6ac6f;market for tractor, 4-wheel, agricultural;tractor, 4-wheel, agricultural;kilogram;3.2828061767188133;0.02212496578339978;0.2881460578620275;7.035077224427247e-08;3.6137899371530475e-08;2.4703582629668094e-05;0.7500900545555662;;;
d6fab41b5e2cf27dc492ebc8f875761f;GLO;SSP5-Base-2040;d6fab41b5e2cf27dc492ebc8f875761f;market for trimethyl borate;trimethyl borate;kilogram;1.0575841166466606;0.00607590821916096;0.004930671631021815;1.3458368803685674e-08;1.3146139340376145e-08;6.880265207400329e-06;0.46635804769833944;;;
25845b1c19923d4693ac29b40668eb72;GLO;SSP5-Base-2040;25845b1c19923d4693ac29b40668eb72;market for cumene;cumene;kilogram;0.527689194129552;0.00047403163955295744;0.009125963166633591;7.771892047472629e-09;9.690249890650114e-09;4.554263334495646e-06;0.6400114829952703;;;
2b80d977852f934afb981733bf28cc6d;GLO;SSP5-Base-2040;2b80d977852f934afb981733bf28cc6d;market for polystyrene foam slab with graphite, 6% recycled;polystyrene foam slab with graphite, 6% recycled;kilogram;1.1682094046275084;0.003823332770930978;0.044619440688067974;5.015497911173948e-09;1.489219255269795e-08;6.535792513914036e-06;0.7608180647616946;;;
2355b04839bba72cc340a788e233652d;GLO;SSP5-Base-2040;2355b04839bba72cc340a788e233652d;market for container ship;container ship;unit;48430031.38969688;469495.5732577701;275672.91122896667;0.6166343825541563;0.32734355090053036;365.54169635513205;7567716.244211178;;;
856e61df08151a0ade129c99b8e63b94;GLO;SSP5-Base-2040;856e61df08151a0ade129c99b8e63b94;market for indium;indium;kilogram;46.27940246907502;0.3324300491177578;2.6191741279157097;2.872500029232087e-06;6.948188538865154e-07;0.001238997366394067;10.418708675206524;;;
3f5a669733e791a495a35089ee54a49c;GLO;SSP5-Base-2040;3f5a669733e791a495a35089ee54a49c;market for potato seed, organic, at farm;potato seed, organic, at farm;kilogram;0.45675394826502325;0.00029959195153598736;0.0007748550221825957;1.1940323153294085e-09;7.287005692443127e-09;1.1365567433566982e-06;0.023669124904884986;;;
46521ef24001d33fd5fd7382e293b6cf;GLO;SSP5-Base-2040;46521ef24001d33fd5fd7382e293b6cf;market for textile, woven cotton;textile, woven cotton;kilogram;4.921145052325315;0.014313328892663697;0.06803542954394645;1.1862765905948719e-07;1.2071871834150928e-07;3.722535644462107e-05;0.5152439036149306;;;
7dcf0376345b18522b0d450be4259bca;GLO;SSP5-Base-2040;7dcf0376345b18522b0d450be4259bca;market for anaerobic digestion plant, for sewage sludge;anaerobic digestion plant, for sewage sludge;unit;5363382.992925812;513.8068168902637;279.61128396209216;0.0007833195784301731;0.0013190304013517614;0.5950816753609445;15194.169853537165;;;
