;activity type;database;location;name;reference product;unit;code;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium
033fe693337b46380d8b7ff5dbd457c4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for polymethyl methacrylate, sheet;polymethyl methacrylate, sheet;kilogram;033fe693337b46380d8b7ff5dbd457c4;0.2065010225501188;1.1100032276131562;1.6186563932372285e-13;0.047530695333025896;2.664756895749418e-05;8.646655348295443e-07;1.1287822367242626e-09;0.0002633745197889474;0.0;3.302796304639863e-08;0.0;3.4810700633266644e-08;0.0;7.059965744523621e-05;0.0;2.970677792756988e-05;7.674064145558526e-11;-0.0011445527621817132;1.2743707540878163e-05;2.8440459412272585e-09;0.0026272577707601775;3.6140453874500583e-06;0.126314320232482;1.621110242049987;5.847118176923436e-07;-3.234438066863295e-10;0.07693636156203701;1.344688299245247e-08;1.3784820650975049e-15;0.0;4.737397045951323e-07;4.197601771316346e-12;6.940758210892101e-09;0.05246803595513032;0.0;4.932597752744296e-06;0.0;3.777841828743994e-11;2.8965887758929384e-09;0.0;7.243607048040537e-14;2.8965887758929384e-09;0.005583084751162952;0.2517414845655226;2.4002583627197815e-07;0.0006490016886031128;1.4755826652320784e-06;8.056075087868849e-17;0.017200946888073342;9.630240860164426e-05;3.858837174627703e-05;0.0;5.497288967681776e-09;0.02129194513721379;5.515661321148491e-12;1.6263286459339e-05;2.4421563073878305e-08;4.0872092297251436e-13;0.512088738396626;0.0;0.0;9.000427535121559e-13;0.0005388796648765301;0.004097222195201909;7.418547293504903e-08;3.590498850009376e-08;9.941276988067652e-07;2.4846335344712823e-07;0.00028386298392501174;0.007164949003909056;3.0468667649997095e-06;1.918876805280322e-05;0.1805027463641925;1.295752469841459e-06
8c3f424f308fea51a15db8431bbd4d3a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for carbon disulfide;carbon disulfide;kilogram;8c3f424f308fea51a15db8431bbd4d3a;0.03165258408080988;0.28123386665377653;7.958414008394564e-13;0.3886812180717755;0.00036437047744799264;0.00027060816719458894;5.59030764798426e-09;0.005361121915291965;0.0;1.1555089837970545e-06;0.0;5.381080569922115e-07;0.0;0.0005550085847831721;0.0;0.00021731258326714015;2.70532752403381e-09;-0.02007821877226192;0.00011427404308418579;1.0093341544565555e-07;0.05405837619838181;1.9262550655093158e-05;4.167218083526233;1.209415798126943;1.5055120688860822e-05;-1.4705089084398378e-08;0.03609588359075923;4.985377880213159e-07;4.354329640800976e-14;0.0;1.5986235728287888e-05;1.4091395977877943e-10;2.8270073973968618e-08;0.2937188484186021;0.0;2.7592034738693387e-05;0.0;1.2682257167508278e-09;9.58778165686373e-08;0.0;3.5614491156544655e-13;9.58778165686373e-08;1.2542904176532326;0.035129786258848134;2.395467095725403e-06;0.0065435177387510235;5.91447489207702e-06;2.578967506870824e-15;0.5538646755875927;0.00013303375339983388;0.001329960505865932;0.0;1.7391690323440875e-07;0.0006711665234561031;5.443048593879593e-11;1.4829221277083054e-05;8.651412612380714e-07;1.174258376095058e-11;0.35596770921085863;0.0;0.0;4.425221367321637e-12;0.005928024276921978;0.135115138760046;3.416489344178984e-07;2.2282862575382292e-08;3.986814282598947e-06;3.514467314757782e-05;0.0048879298917760775;0.1466057304958182;2.6689176230768383e-05;0.00012695281674826887;6.819961994152439;8.951646852528803e-07
d8cb5ad577e018726bca091139699839;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 6-benzyladenine;6-benzyladenine;kilogram;d8cb5ad577e018726bca091139699839;0.018317447907418224;0.8266635836942698;1.184315515079145e-11;3.3960219168124275;0.0009795863782916898;2.582246762141965e-05;8.25127659026004e-08;0.04837310622361576;0.0;6.326761294315996e-06;0.0;3.895756434419504e-06;0.0;0.0015741427116049338;0.0;0.000602839468642247;2.0891263780290873e-08;-0.12423743783146989;0.0004692884642732021;7.595299026130851e-07;0.27631026699706424;0.0001374348594229586;22.637753981849098;5.464088317915618;6.076373445318812e-05;-4.056141281977325e-08;0.1529406822796957;1.4884265792180885e-06;3.861380501921906e-14;0.0;8.987141644660093e-05;7.865574786214174e-10;3.822680203229969e-06;1.0919235331854529;0.0;0.00011504500035442347;0.0;7.079017747116008e-09;5.388751703861476e-07;0.0;5.299899501817105e-12;5.388751703861476e-07;1.4984850737122226;0.04607432546603714;1.981987200275141e-05;0.05286080772134491;2.8046911616526315e-05;1.7728645459088555e-15;2.5954959851301047;0.0005514105528778788;0.004829479395573141;0.0;1.2460197879156487e-06;0.004500052182740013;5.000738673579796e-10;1.745125226549006e-05;6.4691202529372595e-06;7.352776594205398e-11;1.496692618230652;0.0;0.0;6.585304958312911e-11;0.04988119263373159;0.7214983901463307;6.754766223472681e-07;3.191393226623229e-08;1.8882324031008175e-05;4.882448027255735e-05;0.014078120479357106;0.34242033474609146;0.0002549883766565559;0.000767882947949167;25.335734468597003;4.480341729758913e-06
2f509df8e5e4d5702ca6da6967c537a7;market activity;ecoinvent-3.9.1-cutoff;RoW;market for hydrogen sulfide;hydrogen sulfide;kilogram;2f509df8e5e4d5702ca6da6967c537a7;0.002456173886868088;0.09837682617212164;5.5442368522655865e-14;0.1518558454400601;0.00021234554107835095;0.0003331446804249121;3.881634454097297e-10;0.005038162096219705;0.0;1.1771770238316393e-06;0.0;2.9269671986193483e-07;0.0;0.0002717600125477543;0.0;0.0001294963557288673;2.7473245251717655e-09;-0.016358527035692252;5.8269253408196276e-05;1.0295909633256599e-07;0.04634840649483554;0.13824895779671903;1.7884785229228537;0.947630129282012;6.538483137855053e-06;-1.625263331793973e-08;0.024776687492538675;5.474390984344132e-07;2.79341990676223e-15;0.0;5.347421268562284e-06;4.7693793543638574e-11;1.0690467008728213e-08;0.15129265645794865;0.0;1.3944464586100187e-05;0.0;4.292441685437317e-10;3.2703655190948965e-08;0.0;2.4810869871374947e-14;3.2703655190948965e-08;0.08006257130615424;0.006691757517330771;1.925400857369458e-06;0.005753024445461373;2.9232822187513162e-06;1.1026773014374289e-16;0.20130800265420476;8.47894789805122e-05;0.0014027960090196238;0.0;1.7522434076333307e-07;0.0005964201815575893;1.693247420866062e-11;5.521616558899503e-06;8.723218594462645e-07;2.6858857630541322e-12;0.2709606964722865;0.0;0.0;3.082834765602628e-13;0.0051039804689735615;0.053097816108146595;1.4513809263889403e-07;7.609155575345128e-09;1.966164438263214e-06;3.877920428975509e-06;0.0014721178886124146;0.04118006031501252;2.0850145466131665e-05;8.500298273814941e-05;1.9240513965264485;5.568634734790273e-07
4db9af889571989d121d634e4862aa99;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cow milk;cow milk;kilogram;4db9af889571989d121d634e4862aa99;0.0025004137607313555;0.059473428725392886;1.0684237724825647e-11;0.3727601769473631;0.00014437698069934743;5.012198300772438e-06;7.446222255152653e-08;0.0037811435910866564;0.0;2.7630510910152474e-07;0.0;1.462526386251124e-06;0.0;0.06834269435909937;0.0;0.0001455154734105173;5.492579387226941e-10;-0.010936369045659968;8.266839660360512e-05;1.818642289039431e-08;0.21034972472887334;2.3375429163188472e-05;1.7881495306981785;2.9375520305255787;0.0002607088601922281;-1.3536551033390824e-08;0.0585498382162355;4.759747924556948e-07;4.823282255253766e-14;0.0;4.968191703554844e-06;4.408220054899752e-11;5.87106783244286e-06;0.15479001821258137;0.0;1.975555791095794e-05;0.0;3.9673982957382733e-10;2.9963209909469174e-08;0.0;1.6633007124481658e-07;2.9963209909469174e-08;0.07958745048888038;0.01957132744321202;2.725318104538765e-06;0.00575933976817673;5.153868419201705e-05;2.8828199300398467e-15;0.17855863301761782;0.0005209093401970812;0.0015042161879604105;0.0;7.233005653310935e-08;0.004349628328695382;3.117654664126023e-10;3.7922659461331024e-06;1.5909570525498852e-07;3.3945246858557675e-12;0.8386052273385118;0.0;0.0;5.940896895232031e-11;0.005874635926515158;0.045857192707849784;2.9075056941962595e-06;8.681189187927888e-08;3.476226050498494e-05;3.633611278433763e-05;0.002541136812403354;0.11705821371310529;4.93446213869854e-05;0.0008933266822238375;20.67737941046493;4.4212676212537115e-06
68f38f2e6956e52f3dd699357f23d52d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for aminopyridine;aminopyridine;kilogram;68f38f2e6956e52f3dd699357f23d52d;0.03580327415606103;1.4834968719357144;2.7518707847211454e-12;3.9813315780412517;0.0037714229202092694;7.683249119278244e-05;1.9191572732962127e-08;0.03807480939157469;0.0;8.377001670665303e-06;0.0;3.162931439027882e-06;0.0;0.0039330430851806444;0.0;0.0019963637436238436;1.9579209965319967e-08;-0.12413825826173308;0.0004878676742959141;7.325992864852476e-07;0.32963105306933665;0.009029102392637139;17.185525637029265;7.161460621086777;5.460827974058417e-05;-6.672295269916771e-08;0.19481551878714337;2.3820129705197856e-06;3.0798831981566265e-14;0.0;6.569772133684309e-05;5.762372395270721e-10;2.1390344232604595e-06;0.4538207292047566;0.0;0.00012473751621566414;0.0;5.186135477741306e-09;4.003746200307913e-07;0.0;1.231482524319885e-12;4.003746200307913e-07;2.644858155493524;0.08335018801986521;1.467036568130851e-05;0.04356927565125901;2.6000864407647737e-05;1.4340685581451205e-15;2.7298806236360607;0.0008966537715852011;0.007581899351064662;0.0;1.2545895862662143e-06;0.017666526399229648;2.1176569477525858e-10;2.0917415499910302e-05;6.22168510386796e-06;5.085174207059103e-11;1.9746429974383513;0.0;0.0;1.5301588210680117e-11;0.03953590966287684;0.5491565351768086;8.105703565110304e-07;4.2295894058404076e-08;1.749106534410126e-05;5.2789778808994514e-05;0.02554644549521741;0.4685120996567582;0.00015693139147584216;0.0006821327727685196;23.604963148637246;4.286739437703802e-06
e10d17200fbfb2154ddc004d8421b429;market activity;ecoinvent-3.9.1-cutoff;GLO;market for solvent for chromatography analysis;solvent for chromatography analysis;kilogram;e10d17200fbfb2154ddc004d8421b429;0.0050371688303130204;0.29241701787308133;1.0444008161222082e-13;0.38721168714479576;0.0004417565830264711;1.0142236434271875e-05;7.291666876706981e-10;0.0014009765227733172;0.0;1.0165678883466811e-07;0.0;1.5148790933228012e-07;0.0;0.0004707355538326715;0.0;0.00023872993542040696;2.375012428918558e-10;-0.007241483888512948;8.234540509487466e-05;8.80248142051339e-09;0.007086656947619249;1.6095332724046873e-05;0.6784964000962423;0.5826502262128042;2.286999652989643e-06;-4.22616087433706e-09;0.017687037980922082;1.492779132459535e-07;1.840266664696208e-15;0.0;2.539669497087122e-06;2.2667982594029245e-11;3.417264166872718e-08;0.05848563921569918;0.0;1.1894931250786747e-05;0.0;2.0401185601298584e-10;1.5435634539825144e-08;0.0;4.673770878272735e-14;1.5435634539825144e-08;1.6230330560211716;0.004665084559002968;7.090039976497691e-07;0.00217626611847064;3.1553182814134294e-06;9.763178124104157e-17;0.10774684767995146;0.00013253386232429514;0.00048485482226381325;0.0;1.6081831489486947e-08;0.0002323844542294204;8.811029423714512e-12;1.6336093061720442e-06;7.724687647909386e-08;1.6613904403690734e-12;0.24856333893365667;0.0;0.0;5.807318898812201e-13;0.001937961027439527;0.021171998201824006;1.1773026349797301e-07;3.739939565105311e-09;2.128983401759939e-06;1.2380949002885523e-06;0.001598202711910587;0.1475944906912692;5.778901902584261e-06;8.395435757107217e-05;3.668735992256625;2.6771515390460605e-07
98edbeaa8a7c627fc438e34142c8c9ac;market activity;ecoinvent-3.9.1-cutoff;GLO;market for polysulfone;polysulfone;kilogram;98edbeaa8a7c627fc438e34142c8c9ac;0.03969470530991481;1.440028900385501;1.0582732302156467e-12;0.9220096876837797;0.0014572678091743978;3.179151292899622e-05;7.398466882806172e-09;0.027047902789637365;0.0;6.101599424095175e-06;0.0;2.6213509683704427e-06;0.0;0.0020559761290255035;0.0;0.0008550827789572032;1.4287824316919006e-08;-0.08875321592583293;0.0003349690696528662;5.335695180769304e-07;0.25475894872639676;0.0003299312840629463;16.49990584670901;5.71739716075227;4.8273989810797625e-05;-3.7130460382231416e-08;0.16372637358570666;1.3414354357759788e-06;3.038331268233923e-14;0.0;7.184555608650478e-05;6.261796085906975e-10;7.529977674560259e-06;0.3601615657984976;0.0;5.9417036710648224e-05;0.0;5.635616827221408e-09;4.357273295023287e-07;0.0;4.735850957108768e-13;4.357273295023287e-07;0.8150331821930764;0.06609969441829383;1.0756538334158469e-05;0.03207971945631094;2.0521008277241782e-05;1.5261223124835818e-15;2.8693468365948034;0.0004736297067606335;0.004466760961750209;0.0;9.07695632862847e-07;0.004561507091880057;1.499111040871218e-10;1.7907425547987558e-05;4.544328843825806e-06;6.319278053402822e-11;1.6827548382206137;0.0;0.0;5.8844555031631015e-12;0.028630107700797318;0.5528250450761942;5.986791764860723e-07;3.332753239993908e-08;1.3814255781617722e-05;3.6382289337164496e-05;0.17099326953110044;0.26268505671094583;0.00011409447916591831;0.0004797203543480737;19.404621763449796;4.208912060418961e-06
96d310d2699ddfed1f3b146506c0141a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kilogram;96d310d2699ddfed1f3b146506c0141a;0.017639070906859;0.6886800288757544;2.138126561602676e-12;0.3573918204396705;0.0006351177203734837;1.370649286890451e-05;1.4897088040139423e-08;0.009013403744743714;0.0;2.049509708042511e-06;0.0;9.916331917462017e-07;0.0;0.0008005946994197918;0.0;0.0003575098017728578;4.778558936226796e-09;-0.02967422169583427;0.00012172139260237874;1.784297824845903e-07;0.07897071126434797;2.0367361331807692e-05;3.573457040328292;2.029014385550342;1.2479845036447103e-05;-1.2254801786499121e-08;0.050399166726272836;4.3433054387866233e-07;7.458314624221271e-15;0.0;1.398111923696048e-05;1.2228279482411023e-10;2.3977354391000904e-08;0.5866128676261376;0.0;4.966411477538911e-05;0.0;1.10054522174783e-09;8.341079684762834e-08;0.0;9.568274462656744e-13;8.341079684762834e-08;0.30341694112004686;0.025776636431267833;3.862051680183899e-06;0.010390031602149307;7.28144646914149e-06;3.4644505353739744e-16;0.6731793632419774;0.00026520132289826445;0.0014797398793462595;0.0;3.235769476948405e-07;0.0018310456118771547;8.556255973588947e-11;5.894250843294036e-06;1.5115416690206292e-06;1.2349452076066044e-11;0.6385519269319939;0.0;0.0;1.1888905674499828e-11;0.00937438802748275;0.11037887648930146;5.869002478567593e-07;1.2201984949424929e-08;4.9011841347610625e-06;1.060987065330576e-05;0.0019743806611666973;0.09267169736805314;5.552843805151992e-05;0.000165639957421259;4.654997773008736;1.0178778403750102e-06
a153d28b2dc270ef389ce6385895c067;market activity;ecoinvent-3.9.1-cutoff;GLO;market for metal catalyst for catalytic converter;metal catalyst for catalytic converter;kilogram;a153d28b2dc270ef389ce6385895c067;71.97433948799248;3386.665976983116;3.742031837775637e-09;5681.786190874099;53.64999026078666;0.952044895018876;2.6415589040162872e-05;-5.516703856453226;0.0;0.006909285160512483;0.0;1.3382706637371207;0.0;355.9328694415264;0.0;25.851374398375462;1.2074464603983959;-4971.625123007024;1.229499082495446;0.0006025786551095503;604.6953167382347;3.325170413942233;115262.64357094657;27084.477417319726;0.2126876094954122;-0.00015860304926990342;321.053203531489;0.005478696896778533;3.257371033316477e-10;0.0;0.26706477528930916;2.194339338832272e-06;0.0012891647405337016;4458.602492302248;0.0;5332.988220825234;0.0;1.9749055275673135e-05;0.0014713986023296547;0.0;1.6745869171093074e-09;0.0014713986023296547;2224.559837084616;120.80796492188374;0.22585826390364847;707.8289350448872;6.464939802082625;1.9145534790335242e-11;23072.123167826754;1.9837368727231293;27.094511595189545;0.0;0.0010525142413423238;11.364753122332242;1.9987515613584367e-07;0.6551925888379309;0.00510832657024286;0.16718269609986705;7669.876372285504;0.0;0.0;2.0807310637842876e-08;662.8296772962117;749.1692893026704;0.007313456979768427;0.0007292075179766152;4.367228597673911;0.08559919399389807;96.45105437865385;728.2272108051081;2.3099548154751135;1.4936087381261245;487720.38303762954;0.018844195558242634
a20be73eef30e9d555ae126bea5ca4f5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for silver, unrefined;silver, unrefined;kilogram;a20be73eef30e9d555ae126bea5ca4f5;6.81438209145994;478.34083979133595;9.951739261919758e-11;497.1217437442197;0.3462124177062953;0.008211864601366838;7.012671710652126e-07;17.511854442304553;0.0;0.000761546567651631;0.0;0.015336619328606246;0.0;3.2925672698794184;0.0;0.18821601670678192;1.783009776051923e-06;-67.95355354899507;0.18680720383498559;6.650723848079077e-05;117.85025067900821;3.6464221024139083;5999.175716505885;1587.7710360031865;6.037725964353182;-7.517121576772494e-05;50.362017285614634;0.002587454956978046;9.461150696779938e-12;0.0;0.007941009377513355;7.013894542586625e-08;4.695967824308419e-05;82.53514366222682;0.0;0.017618740066237933;0.0;6.312505480259872e-07;4.928998246049941e-05;0.0;4.45347690585132e-11;4.928998246049941e-05;300.1692172511996;13.816112860371977;0.004899495130717704;16.54977061137557;0.07651305628444452;4.421537999672725e-13;308.45410841131945;0.18262923282935645;36.632603647644316;0.0;0.00011677148963314315;3.0272640524307937;2.21243579258917e-08;0.02283877503841885;0.0005689717035893952;8.565186432221933e-09;375.84125126950903;0.0;0.0;5.53359616343267e-10;14.018738560801294;71.12129662939051;0.0001506968121553752;1.2172390175414562e-05;0.05168268891997191;0.0075903821801196775;535.8494242634557;89.44638020563656;0.04989186996202777;0.2815940561376847;5604.619907503995;0.0007929902455510794
607239a9102d67d7108e464c65998c95;market activity;ecoinvent-3.9.1-cutoff;GLO;market for stockpiling of anode slime from electrorefining of copper, anode;stockpiling of anode slime from electrorefining of copper, anode;kilogram;607239a9102d67d7108e464c65998c95;0.010349723630668098;0.4195748534281756;4.975471202130413e-13;1.3184771682120253;0.00861067037013786;0.0001550504737239897;3.5058782214313527e-09;2.4415554501014953;0.0;7.650739787138035e-07;0.0;7.074027131076235e-05;0.0;0.020549775510178708;0.0;0.004345252568463878;1.8584752759432553e-09;-0.5290097666553155;0.0006211851794799412;6.727640220640393e-08;0.3403091727634251;0.0005841833471302008;16.0848816471285;7.64097918822174;4.703383182896418e-05;-3.086479859966542e-08;0.1862528346350696;5.115861211266932e-06;4.015721554982282e-14;0.0;5.1651162278968784e-05;4.859475958531951e-10;1.250647340185796e-07;0.3100466759502868;0.0;4.3140420887979176e-05;0.0;4.373528634223142e-09;3.4312451962636683e-07;0.0;2.2265601530783445e-13;3.4312451962636683e-07;0.6148219552452545;0.028731222555437332;1.9106412059800177e-05;0.06588730080335857;0.0003524150748741671;2.2010464615850933e-15;1.4701159972482318;0.00047358779261264824;0.0034865330147526245;0.0;1.1803901853766338e-07;0.00425659886896637;4.27954260764232e-10;0.00011279117821829105;8.031087857331976e-07;3.037948308238236e-11;1.9957359947322777;0.0;0.0;2.766576538106308e-12;0.057740170268929636;0.5144206314219809;7.098371934293558e-07;1.1342161550702703e-07;0.0002380656301484038;2.8063733329418513e-05;0.047589097372229015;0.920063695794008;0.00019148723533183988;0.0024250654399794198;19.425924677342323;9.315556311048414e-06
